system:index,defo,elevation,rand,slope,treecover2000,.geo,lon,lat,dist_to_nearest_road_m,gfw_integrated_alert_b1,gfw_integrated_alert_present,district,split,label_std,B11,B12,B2,B3,B4,B8,NBR,NDVI,elev,label
00000000000000000235,,,0.116038272292019,17.798473,,"{""type"":""Point"",""coordinates"":[108.31378076142394,14.165039034237273]}",108.31378076142394,14.165039034237273,874.3010882745666,0.0,0,MangYang,train,0,2116.0,1051.0,308.0,575.0,390.0,2878.0,0.46500382,0.7613219,792.0,0.0
000000000000000000bf,,,0.2058922821956441,3.8253138,,"{""type"":""Point"",""coordinates"":[108.33102856429868,13.882880496878384]}",108.33102856429868,13.882880496878384,1310.4715786304982,0.0,0,MangYang,train,0,1901.0,824.5,397.5,638.5,331.5,3279.0,0.5981479,0.81636894,793.0,0.0
00000000000000000169,,,0.3971340557510435,21.002148,,"{""type"":""Point"",""coordinates"":[108.29626541248601,13.909287293316886]}",108.296265412486,13.909287293316886,407.7935791340237,0.0,0,MangYang,train,0,2634.0,1412.0,533.0,794.0,705.0,3544.0,0.43018565,0.6681572,793.0,0.0
00000000000000000028,,,0.4349894665412497,16.66497,,"{""type"":""Point"",""coordinates"":[108.33938491967285,13.902821596789392]}",108.33938491967284,13.902821596789392,143.7975777654303,0.0,0,MangYang,train,0,2405.5,1696.5,615.0,809.5,1036.0,2218.5,0.13333334,0.36334306,794.0,0.0
0000000000000000003d,,,0.6988809291214697,6.0300503,,"{""type"":""Point"",""coordinates"":[108.34719726471847,14.124884829250997]}",108.34719726471847,14.124884829250997,56.24182264185868,0.0,0,MangYang,train,0,3128.0,1784.0,692.0,942.0,1014.0,3083.0,0.26689953,0.5050037,794.0,0.0
000000000000000002e3,,,0.2161407575409022,7.8235765,,"{""type"":""Point"",""coordinates"":[108.35393496641024,14.114374728068029]}",108.35393496641024,14.114374728068029,55.250110359388,0.0,0,MangYang,train,0,2098.0,1030.0,375.0,614.0,363.0,3547.0,0.54992354,0.81432223,794.0,0.0
000000000000000000ce,,,0.0102815859446407,7.0609927,,"{""type"":""Point"",""coordinates"":[108.33102856429868,13.882608491714121]}",108.33102856429868,13.88260849171412,1328.4530911305608,0.0,0,MangYang,train,0,2209.5,1090.0,405.0,639.5,494.0,3220.5,0.4942582,0.73401535,795.0,0.0
000000000000000001fa,,,0.7820505200877677,12.902158,,"{""type"":""Point"",""coordinates"":[108.29653295854924,13.919262302373445]}",108.29653295854924,13.919262302373443,817.5189874056495,0.0,0,MangYang,train,0,2614.5,1350.5,398.0,650.0,525.5,3359.0,0.4264784,0.72943753,795.0,0.0
0000000000000000027e,,,0.1253813490939269,11.319502,,"{""type"":""Point"",""coordinates"":[108.31000836193274,13.969654603378439]}",108.31000836193274,13.96965460337844,616.0984731485886,0.0,0,MangYang,train,0,2588.0,1631.0,544.0,753.0,866.0,2546.0,0.21905674,0.49237984,795.0,0.0
000000000000000001bb,,,0.572313028974689,6.0071163,,"{""type"":""Point"",""coordinates"":[108.38250442685967,14.058591373889417]}",108.38250442685968,14.058591373889415,270.20241709903297,0.0,0,MangYang,train,0,2133.0,1638.0,493.5,711.0,974.0,1992.5,0.097644955,0.3433339,796.0,0.0
0000000000000000000d,,,0.0833593856846257,11.014705,,"{""type"":""Point"",""coordinates"":[108.37792047097672,14.055354066524613]}",108.37792047097672,14.055354066524613,76.66870834345882,0.0,0,MangYang,train,0,1683.5,782.0,344.0,531.5,302.0,3038.5,0.5906295,0.8191888,797.0,0.0
00000000000000000203,,,0.0019787900185442,18.462454,,"{""type"":""Point"",""coordinates"":[108.32563751112505,13.866707337357534]}",108.32563751112504,13.866707337357534,2444.526262299321,0.0,0,MangYang,train,0,2204.0,1223.5,444.0,645.5,485.0,3478.0,0.4795278,0.7552359,797.0,0.0
00000000000000000067,,,0.5165302165928766,11.937962,,"{""type"":""Point"",""coordinates"":[108.34396441645472,14.13000387726035]}",108.34396441645472,14.13000387726035,434.1531174715393,0.0,0,MangYang,train,0,1894.0,897.0,372.0,548.0,495.0,2911.0,0.52888656,0.70933646,801.0,0.0
00000000000000000080,,,0.6635462611746862,5.988228,,"{""type"":""Point"",""coordinates"":[108.31054791316019,13.969926608542696]}",108.3105479131602,13.969926608542696,594.7722226464856,0.0,0,MangYang,train,0,3194.0,1936.0,632.0,870.0,982.0,2852.0,0.19131161,0.48774126,801.0,0.0
00000000000000000097,,,0.5380087391577437,11.350967,,"{""type"":""Point"",""coordinates"":[108.34585061620032,13.874524141504224]}",108.34585061620032,13.874524141504224,1236.887402083401,0.0,0,MangYang,train,0,2070.5,1904.0,439.5,568.0,736.0,2452.5,0.12590382,0.5383409,801.0,0.0
0000000000000000024f,,,0.5398524998211027,12.663538,,"{""type"":""Point"",""coordinates"":[108.34773681594595,14.125152375314203]}",108.34773681594596,14.125152375314205,0.9839456340357816,0.0,0,MangYang,train,0,1958.0,856.0,352.0,589.0,400.0,3219.0,0.5798773,0.77894443,801.0,0.0
000000000000000001ef,,,0.2485903285575841,12.454801,,"{""type"":""Point"",""coordinates"":[108.28710195982119,14.166385682755417]}",108.2871019598212,14.166385682755417,920.0541669229287,0.0,0,MangYang,train,0,3456.0,2259.0,844.0,1068.0,1242.0,2541.0,0.05875,0.34337828,802.0,0.0
00000000000000000140,,,0.4822501541180731,17.307926,,"{""type"":""Point"",""coordinates"":[108.35824691712892,14.107369480313059]}",108.35824691712892,14.10736948031306,44.68393836738898,0.0,0,MangYang,train,0,2942.5,1577.0,538.5,792.5,751.5,3537.0,0.38326162,0.6495278,803.0,0.0
00000000000000000141,,,0.4630565204027869,11.1255045,,"{""type"":""Point"",""coordinates"":[108.27147281062886,14.120572878532315]}",108.27147281062886,14.120572878532316,649.261725713207,0.0,0,MangYang,train,0,2066.5,976.0,350.5,660.5,411.5,2825.0,0.48645094,0.74571294,805.0,0.0
00000000000000000300,,,0.1987147364786358,22.233414,,"{""type"":""Point"",""coordinates"":[108.28548330613879,14.159380435000456]}",108.2854833061388,14.159380435000456,934.0702274234604,0.0,0,MangYang,train,0,2515.0,1379.0,360.0,595.0,592.0,2707.0,0.32501224,0.6411034,805.0,0.0
00000000000000000162,,,0.6039613067303973,9.894223,,"{""type"":""Point"",""coordinates"":[108.3498950208558,14.122191532214718]}",108.3498950208558,14.122191532214718,72.77208232802346,0.0,0,MangYang,train,0,2852.5,1892.0,557.5,815.5,802.5,2744.5,0.18386714,0.54750496,806.0,0.0
0000000000000000018c,,,0.1811764931129312,6.6280494,,"{""type"":""Point"",""coordinates"":[108.33076101823546,13.884227145396522]}",108.33076101823546,13.884227145396522,1249.7191181725157,0.0,0,MangYang,train,0,1957.0,913.0,338.5,590.0,382.5,3375.5,0.5742101,0.7964343,808.0,0.0
000000000000000002b4,,,0.0316490137720918,12.165877,,"{""type"":""Point"",""coordinates"":[108.29761206100414,13.856197236174559]}",108.29761206100414,13.85619723617456,1251.0003555327712,0.0,0,MangYang,train,0,2697.0,1603.0,470.0,711.0,760.0,2814.0,0.27416798,0.5747062,808.0,0.0
000000000000000002c3,,,0.2147256615952213,11.820609,,"{""type"":""Point"",""coordinates"":[108.30785461612393,14.152910279371904]}",108.30785461612392,14.152910279371904,66.28863397506638,0.0,0,MangYang,train,0,2270.5,1184.5,424.0,686.0,570.0,3165.0,0.4553397,0.6947791,808.0,0.0
0000000000000000007c,,,0.7774204534950993,22.891031,,"{""type"":""Point"",""coordinates"":[108.31782516607943,14.170158082246632]}",108.31782516607944,14.170158082246632,174.28886792802268,0.0,0,MangYang,train,0,2635.0,1609.0,623.0,832.0,868.0,2369.0,0.19105078,0.46370095,809.0,0.0
00000000000000000165,,,0.5086658203960744,23.605745,,"{""type"":""Point"",""coordinates"":[108.33426141256244,13.882608491714121]}",108.33426141256244,13.88260849171412,593.2474133693402,0.0,0,MangYang,train,0,1964.0,837.0,328.0,530.0,313.0,3409.0,0.60574657,0.83181083,809.0,0.0
000000000000000000cc,,,0.420402803652677,9.681911,,"{""type"":""Point"",""coordinates"":[108.39031677190529,14.056165622916343]}",108.39031677190528,14.056165622916344,20.76782616047477,0.0,0,MangYang,train,0,1414.5,642.5,320.0,485.0,330.0,3177.5,0.66361254,0.8118318,811.0,0.0
000000000000000002e4,,,0.3533561446503023,23.98389,,"{""type"":""Point"",""coordinates"":[108.3498950208558,13.88476669662399]}",108.3498950208558,13.88476669662399,768.8446108729462,0.0,0,MangYang,train,0,2748.5,1520.0,529.0,780.5,707.5,3235.0,0.36067298,0.6410907,812.0,0.0
000000000000000000d5,,,0.1012353067066128,7.439253,,"{""type"":""Point"",""coordinates"":[108.3124341129058,14.177974886393324]}",108.3124341129058,14.177974886393324,762.0788142787572,0.0,0,MangYang,train,0,2319.0,1225.0,433.0,740.0,563.0,3344.0,0.46377763,0.7117993,813.0,0.0
000000000000000000d9,,,0.7717249431072807,3.413104,,"{""type"":""Point"",""coordinates"":[108.3202509170525,14.173395389611434]}",108.3202509170525,14.173395389611434,272.74486133266873,0.0,0,MangYang,train,0,2611.0,1371.0,522.0,767.0,555.0,3083.0,0.3843736,0.6948873,814.0,0.0
00000000000000000288,,,0.3373436266669067,8.087653,,"{""type"":""Point"",""coordinates"":[108.3447715137454,14.134587833143296]}",108.3447715137454,14.134587833143296,503.7636432807305,0.0,0,MangYang,train,0,2166.5,1177.0,527.0,724.0,677.5,2955.5,0.43036902,0.62703,814.0,0.0
00000000000000000144,,,0.0602052214650925,12.547418,,"{""type"":""Point"",""coordinates"":[108.38303951898607,14.05912646601583]}",108.38303951898608,14.05912646601583,279.4879929738068,0.0,0,MangYang,train,0,2053.0,1399.0,431.0,662.0,811.0,2000.0,0.17681672,0.42298114,815.0,0.0
00000000000000000184,,,0.0222051205693433,9.2444,,"{""type"":""Point"",""coordinates"":[108.36309841907507,14.103325075657585]}",108.36309841907509,14.103325075657583,63.3404250066172,0.0,0,MangYang,train,0,2364.0,1287.0,462.0,743.0,575.0,3394.0,0.4501175,0.7102545,815.0,0.0
00000000000000000215,,,0.795062366262408,20.233707,,"{""type"":""Point"",""coordinates"":[108.37522717394043,14.086349277947116]}",108.37522717394044,14.086349277947116,376.46454431418425,0.0,0,MangYang,train,0,2317.0,1223.0,443.0,684.0,579.0,2987.0,0.41900238,0.6752664,815.0,0.0
00000000000000000121,,,0.212745507717919,14.441824,,"{""type"":""Point"",""coordinates"":[108.26392355254538,14.113028079549888]}",108.26392355254538,14.113028079549888,1600.295709433764,0.0,0,MangYang,train,0,1861.0,915.0,334.0,550.0,353.0,2809.0,0.5085929,0.77672356,816.0,0.0
00000000000000000021,,,0.5620271535826146,17.46725,,"{""type"":""Point"",""coordinates"":[108.29545385609428,13.935431002793242]}",108.29545385609428,13.935431002793242,2589.879575426617,0.0,0,MangYang,train,0,2672.0,1394.0,559.0,873.0,797.0,3570.0,0.43835616,0.6349897,818.0,0.0
00000000000000000093,,,0.0929240567373155,15.351998,,"{""type"":""Point"",""coordinates"":[108.35178122060141,13.884494691459729]}",108.3517812206014,13.884494691459729,971.3232905039922,0.0,0,MangYang,train,0,2372.0,1185.0,482.0,780.0,584.0,3385.5,0.48145717,0.70575637,818.0,0.0
000000000000000000e4,,,0.3395700399127295,21.391245,,"{""type"":""Point"",""coordinates"":[108.36013311687452,14.083651521809783]}",108.36013311687452,14.083651521809784,1739.0753925539827,0.0,0,MangYang,train,0,2241.0,1137.5,398.0,722.0,443.0,3211.5,0.47689125,0.7575592,818.0,0.0
000000000000000000f4,,,0.6803932202814307,15.866191,,"{""type"":""Point"",""coordinates"":[108.37064321805748,14.048348818769652]}",108.37064321805748,14.048348818769652,341.67320207411655,0.0,0,MangYang,train,0,1407.0,585.0,357.0,530.0,295.0,3383.0,0.7051411,0.83958673,818.0,0.0
0000000000000000011c,,,0.230038382055422,5.990195,,"{""type"":""Point"",""coordinates"":[108.32590951628931,14.15695468402738]}",108.32590951628931,14.15695468402738,102.61744461927648,0.0,0,MangYang,train,0,2089.0,1134.0,359.0,564.0,454.0,3163.0,0.4721899,0.74896324,818.0,0.0
00000000000000000239,,,0.4726276372599368,17.12502,,"{""type"":""Point"",""coordinates"":[108.32806326209814,14.166118136692214]}",108.32806326209814,14.166118136692214,326.4787028978836,0.0,0,MangYang,train,0,2399.0,1194.0,420.0,697.0,523.0,3565.0,0.49821392,0.7441292,819.0,0.0
00000000000000000244,,,0.2119819334346074,16.79986,,"{""type"":""Point"",""coordinates"":[108.33183566158937,13.903361148016861]}",108.33183566158937,13.90336114801686,181.6365616817148,0.0,0,MangYang,train,0,2332.0,1235.0,407.0,708.0,537.0,3020.0,0.41950646,0.69806015,819.0,0.0
0000000000000000000f,,,0.3432568227277308,3.926406,,"{""type"":""Point"",""coordinates"":[108.32941436971733,13.884494691459729]}",108.32941436971733,13.884494691459729,1350.9362752083136,0.0,0,MangYang,train,0,2306.0,1171.5,403.5,630.0,443.0,3161.5,0.4592661,0.75419617,820.0,0.0
00000000000000000143,,,0.7327751358415926,12.189738,,"{""type"":""Point"",""coordinates"":[108.3984011221152,14.095780276675153]}",108.3984011221152,14.095780276675152,1142.6733839941412,0.0,0,MangYang,train,0,2199.0,1411.5,550.5,758.0,763.5,2231.0,0.22498284,0.49006513,820.0,0.0
0000000000000000020f,,,0.2712599178283466,17.941685,,"{""type"":""Point"",""coordinates"":[108.28818106227612,14.194955143204847]}",108.28818106227612,14.194955143204847,314.8534712792187,0.0,0,MangYang,train,0,2972.5,1967.5,556.0,821.5,795.5,2752.5,0.16631356,0.55157834,820.0,0.0
000000000000000002d5,,,0.5005590335789816,20.410421,,"{""type"":""Point"",""coordinates"":[108.30354266540523,13.880722291968514]}",108.30354266540525,13.880722291968514,1405.4702077078666,0.0,0,MangYang,train,0,2693.0,1553.0,834.0,964.0,1019.0,2948.0,0.30993113,0.48626167,821.0,0.0
0000000000000000028d,,,0.704674418756388,7.333314,,"{""type"":""Point"",""coordinates"":[108.330221467008,13.896623446325101]}",108.330221467008,13.8966234463251,991.873541966288,32257.0,1,MangYang,train,0,2351.0,1538.0,522.0,738.0,837.0,2458.0,0.23023023,0.49195752,822.0,0.0
000000000000000002a0,,,0.5335716972545644,12.552167,,"{""type"":""Point"",""coordinates"":[108.28682995465692,14.16908343889275]}",108.28682995465692,14.16908343889275,917.1499462629176,31873.0,1,MangYang,train,0,2426.0,1361.0,445.0,676.0,577.0,2851.0,0.35375118,0.66336054,822.0,0.0
0000000000000000008a,,,0.3528505486432702,11.150053,,"{""type"":""Point"",""coordinates"":[108.38303951898607,14.059666017243297]}",108.38303951898608,14.059666017243297,364.8545204311104,0.0,0,MangYang,train,0,2160.0,1283.0,445.0,683.0,715.0,2709.0,0.35721442,0.5823598,823.0,0.0
000000000000000000ff,,,0.2710300761465141,10.4458475,,"{""type"":""Point"",""coordinates"":[108.28198291181184,14.165311039401537]}",108.28198291181184,14.165311039401535,1450.6216925040976,0.0,0,MangYang,train,0,2823.0,1605.0,565.0,804.0,731.0,2958.0,0.29651546,0.60368663,823.0,0.0
000000000000000001dd,,,0.1317578976743387,21.560179,,"{""type"":""Point"",""coordinates"":[108.29976580681299,13.94755529855756]}",108.299765806813,13.94755529855756,2026.0874496235676,0.0,0,MangYang,train,0,2373.0,1099.0,486.0,795.0,481.0,3623.0,0.53451926,0.76559454,825.0,0.0
000000000000000002ce,,,0.1763818229509496,11.890367,,"{""type"":""Point"",""coordinates"":[108.3205184631157,14.175549135420251]}",108.3205184631157,14.175549135420251,502.1973299409074,0.0,0,MangYang,train,0,2789.0,1780.5,673.0,916.5,977.0,2534.5,0.17473929,0.44354266,827.0,0.0
00000000000000000054,,,0.0095908607613076,21.62465,,"{""type"":""Point"",""coordinates"":[108.32456286777118,13.871558839303683]}",108.32456286777118,13.871558839303685,2134.265379456996,0.0,0,MangYang,train,0,2706.5,1669.5,475.5,735.0,776.0,2588.0,0.21573694,0.5386445,828.0,0.0
000000000000000001fd,,,0.5169220801568246,13.758958,,"{""type"":""Point"",""coordinates"":[108.28036425812942,14.19360403558565]}",108.28036425812942,14.19360403558565,1046.6373936930224,0.0,0,MangYang,train,0,2927.5,1797.5,751.0,1030.5,1119.5,2832.0,0.22345826,0.43337974,828.0,0.0
0000000000000000015b,,,0.0137350825184936,13.792115,,"{""type"":""Point"",""coordinates"":[108.330221467008,13.897162997552567]}",108.330221467008,13.897162997552568,351.00169368619726,0.0,0,MangYang,train,0,2179.5,1649.5,502.5,657.5,809.0,1926.5,0.07746085,0.40851763,829.0,0.0
00000000000000000297,,,0.7141572948127043,8.50046,,"{""type"":""Point"",""coordinates"":[108.35986557081131,13.913331697972366]}",108.35986557081132,13.913331697972366,1871.2968428000595,0.0,0,MangYang,train,0,1557.0,710.5,401.5,539.0,386.5,3302.5,0.64590085,0.79045814,830.0,0.0
00000000000000000094,,,0.6320811491031825,6.9098954,,"{""type"":""Point"",""coordinates"":[108.40945077452562,14.001184906927355]}",108.40945077452562,14.001184906927357,1540.8320955680067,0.0,0,MangYang,train,0,1293.0,506.0,302.0,502.0,281.0,3395.0,0.74057937,0.8471164,831.0,0.0
0000000000000000011f,,,0.7948735618654174,14.958685,,"{""type"":""Point"",""coordinates"":[108.33507296895415,13.899049197298178]}",108.33507296895417,13.899049197298178,9.92186854611904,0.0,0,MangYang,train,0,2561.0,1495.0,494.0,797.0,799.0,2845.0,0.31105992,0.5614709,831.0,0.0
00000000000000000090,,,0.6606650238135072,11.645217,,"{""type"":""Point"",""coordinates"":[108.36363797030252,14.102517978366912]}",108.36363797030252,14.102517978366912,10.215660806453284,0.0,0,MangYang,train,0,3103.0,1799.0,675.0,943.0,943.0,2971.0,0.24570231,0.51814,832.0,0.0
00000000000000000115,,,0.5173934902609437,22.8165,,"{""type"":""Point"",""coordinates"":[108.29599340732176,13.926267550128408]}",108.29599340732176,13.926267550128408,962.6996910078644,0.0,0,MangYang,train,0,2699.0,1417.0,541.0,812.0,622.0,3358.0,0.40649214,0.6874372,832.0,0.0
00000000000000000309,,,0.3886609453743134,13.913781,,"{""type"":""Point"",""coordinates"":[108.30407775753164,13.880722291968514]}",108.30407775753164,13.880722291968514,1441.496089162041,0.0,0,MangYang,train,0,2736.0,1599.0,756.0,945.0,1042.0,2553.0,0.22976878,0.42030597,832.0,0.0
0000000000000000010d,,,0.2204372007262358,27.39868,,"{""type"":""Point"",""coordinates"":[108.24856194941624,14.066403718935057]}",108.24856194941624,14.066403718935057,464.2159930685152,0.0,0,MangYang,train,0,3689.0,2311.0,767.0,1023.0,1194.0,3059.0,0.13929236,0.438514,833.0,0.0
0000000000000000012d,,,0.1973108802355734,4.7720647,,"{""type"":""Point"",""coordinates"":[108.32833526726239,14.17689578393839]}",108.3283352672624,14.17689578393839,1161.8933107814737,0.0,0,MangYang,train,0,3478.5,2195.0,834.5,1054.5,1192.5,3090.5,0.16942579,0.44314733,833.0,0.0
00000000000000000202,,,0.4288676479753022,26.320042,,"{""type"":""Point"",""coordinates"":[108.28359710639319,14.144825929162007]}",108.2835971063932,14.144825929162009,627.6159016314491,0.0,0,MangYang,train,0,2250.0,1168.0,370.5,596.0,458.5,3255.0,0.47185168,0.75306314,833.0,0.0
00000000000000000056,,,0.2333463011786719,7.061261,,"{""type"":""Point"",""coordinates"":[108.34531106497288,13.937045197374587]}",108.34531106497288,13.937045197374587,2864.547533745439,0.0,0,MangYang,train,0,1432.5,684.5,341.5,490.0,341.0,2668.5,0.5917089,0.7733843,834.0,0.0
0000000000000000018a,,,0.7792837761095769,13.2629385,,"{""type"":""Point"",""coordinates"":[108.27416610766514,14.06532461648012]}",108.27416610766514,14.06532461648012,2063.0063865105444,0.0,0,MangYang,train,0,2614.0,1406.0,543.0,800.0,801.0,3165.0,0.38481733,0.5960666,834.0,0.0
000000000000000002b1,,,0.1797937545285423,26.148405,,"{""type"":""Point"",""coordinates"":[108.30003781197723,13.881529389259187]}",108.30003781197723,13.881529389259187,1202.4386874934223,0.0,0,MangYang,train,0,2467.0,1404.0,404.0,672.0,656.0,2627.0,0.30339867,0.6003655,834.0,0.0
0000000000000000015f,,,0.0393446366065499,8.593902,,"{""type"":""Point"",""coordinates"":[108.33965246573604,14.163424839655928]}",108.33965246573604,14.163424839655928,112.6276875334192,0.0,0,MangYang,train,0,1871.5,899.5,341.0,448.0,404.5,2874.0,0.5232543,0.7532408,835.0,0.0
