system:index,district,split,lon,lat,treecover2000,mean_elevation_m,mean_slope_deg,rain_last12m_total_mm,rain_mean_annual_2000_2024_mm,loss_any_2001_2024,loss_first_year,label_train_period,label_test_period,defo,label,risk_baseline,risk_logreg,risk_rf,warn_top5_rf,warn_top10_rf,label_hansen_loss_any
00000000000000000340_0,KBang,train,108.52628814032803,14.14388505883973,64,534,5.547545,3335.206618718803,2843.7770705979806,1,2023,0,1,0.0,,0.6523147179206928,0.6406528666447437,0.8075516615472008,0,1,1
00000000000000000455_0,KBang,train,108.49421828555164,14.046324386891383,73,623,12.660711,3190.6124956309795,2728.482335396837,0,0,0,0,0.0,,0.5663248729161412,0.5468221663367469,0.5657090852238507,0,0,0
000000000000000004b3_0,KBang,train,108.47346562924888,14.0695027941672,31,977,11.885508,3222.151947184233,2767.6180477493767,0,0,0,0,0.0,,0.3615274905062814,0.06726559202401779,0.2612980565125984,0,0,0
00000000000000000047_0,KBang,train,108.5564717953588,14.225000566102963,99,666,14.135278,2988.904823511839,2527.354326276477,0,0,0,0,0.0,,0.5667298223068833,0.6234904447701214,0.15502519019493577,0,0,0
00000000000000000053_0,KBang,train,108.38857772249445,14.190504960353508,99,861,16.995012,3400.7785373441875,2807.31930743629,0,0,0,0,0.0,,0.575703861221818,0.40258501775726824,0.19858454989944194,0,0,0
000000000000000001a6_0,KBang,train,108.32605220752303,14.361364335418392,43,893,11.294259,3714.876072347164,2911.4369120395304,0,0,0,0,0.0,,0.5298885232945505,0.3050578574920394,0.29728558187027604,0,0,0
00000000000000000403_0,KBang,train,108.56725390170602,14.133642503719964,70,569,18.896076,2848.0301147326827,2458.056594692424,0,0,0,0,0.0,,0.45093648250680685,0.5221877399961324,0.3628151495072246,0,0,0
00000000000000000233_0,KBang,train,108.53491204176538,14.358131487154644,66,893,8.552477,3057.4028005301952,2452.323266195249,0,0,0,0,0.0,,0.46714379432948333,0.24284279555159308,0.35740803212311917,0,0,0
0000000000000000009c_0,KBang,train,108.5208970871544,14.05872514692102,61,714,24.615393,3250.9848297685385,2783.4902848679035,0,0,0,0,0.0,,0.4274585026806703,0.32532014690168914,0.5435467588576417,0,0,0
000000000000000004a1_0,KBang,train,108.4451726330648,14.439786545645344,40,985,28.10792,3056.5912619680166,2430.7695342178336,0,0,0,0,0.0,,0.2435961239801934,0.12043092355343474,0.2829273760456637,0,0,0
00000000000000000577_0,KBang,train,108.44004912595436,14.360824784190925,64,903,19.820555,3307.1987401247025,2646.067406310553,0,0,0,0,0.0,,0.4270615966900807,0.28344666462108103,0.3927340483960139,0,0,0
0000000000000000011a_0,KBang,train,108.60282415080935,14.29938283077549,53,748,21.085367,2920.2753743231297,2494.9070353260336,1,2016,1,0,0.0,,0.35340847306022566,0.27923362083588105,0.6493078112733797,0,0,1
000000000000000004d8_0,KBang,train,108.51146608842636,14.056566942011154,73,916,20.71937,3250.9848297685385,2783.4902848679035,0,0,0,0,0.0,,0.4277724768646185,0.18794824138330474,0.2627541124323434,0,0,0
00000000000000000113_0,KBang,train,108.48182198462308,14.129063006938074,31,1010,16.418154,3364.3139811381698,2879.1407314955827,1,2002,1,0,0.0,,0.3488643202736007,0.046050361928954064,0.5260174276372955,0,0,1
00000000000000000524_0,KBang,train,108.49529738800656,14.273778672526612,34,678,26.0341,3299.3934005498886,2718.926994363391,0,0,0,0,0.0,,0.36834733909049133,0.3801323076555093,0.3103643965829884,0,0,0
00000000000000000596_0,KBang,train,108.32443801294168,14.268120073289785,93,1266,27.559458,3418.022238861769,2701.695657495224,0,0,0,0,0.0,,0.36092995267366595,0.11630598720523252,0.0021680892850478545,0,0,0
000000000000000004df_0,KBang,train,108.4769704826769,14.16813810946942,73,792,32.736584,3179.5106303691864,2674.302724357361,0,0,0,0,0.0,,0.36004344373235275,0.31687915062553473,0.39431685107575304,0,0,0
0000000000000000052b_0,KBang,train,108.49125298335107,14.13849400566611,99,776,32.632233,3364.3139811381698,2879.1407314955827,0,0,0,0,0.0,,0.47289140681233344,0.3511777483852414,0.22372760270820563,0,0,0
0000000000000000053c_0,KBang,train,108.48208953068628,14.053873644974871,63,922,31.167597,3222.151947184233,2767.6180477493767,0,0,0,0,0.0,,0.3194676809054526,0.12764792264589078,0.1629459906432368,0,0,0
000000000000000004c1_0,KBang,train,108.42899947354395,14.27890217963702,77,836,33.57051,3954.77065885067,3193.707802749039,0,0,0,0,0.0,,0.5190290841816506,0.37840524823189353,0.23644647265321972,0,0,0
00000000000000000484_0,KBang,train,108.51200563965384,14.22688676584857,44,510,0.9567483,3132.610942572356,2663.5936415282367,0,0,0,0,0.0,,0.6002536643497074,0.5737320929136014,0.19695908602692402,0,0,0
0000000000000000048f_0,KBang,train,108.51173809359062,14.34007658698924,45,771,6.724104,3361.179399266839,2766.2203726602984,0,0,0,0,0.0,,0.5298288544626619,0.30881506040393936,0.3592621619306551,0,0,0
000000000000000001d5_0,KBang,train,108.49718358775218,14.282402573963973,45,534,3.8226101,3299.3934005498886,2718.926994363391,0,0,0,0,0.0,,0.6098633401663502,0.6286049057379238,0.2605928171813148,0,0,0
00000000000000000493_0,KBang,train,108.39692961876754,14.540847611920642,45,1207,5.9943314,3205.2258018553257,2562.2362008570512,0,0,0,0,0.0,,0.36970949892046046,0.057980350166540455,0.23932699642161467,0,0,0
00000000000000000216_0,KBang,train,108.42819237625326,14.50635200617118,45,1102,6.036405,2982.197799295187,2381.099704130859,0,0,0,0,0.0,,0.35354974654318927,0.0769897359498168,0.3371217689017632,0,0,0
000000000000000003ac_0,KBang,train,108.5324862907923,14.384542742694205,45,886,7.063514,3057.4028005301952,2452.323266195249,0,0,0,0,0.0,,0.4249415338900972,0.1902597108555904,0.2921791392357403,0,0,0
0000000000000000007c_0,KBang,train,108.46457418174832,14.412028641587646,45,957,11.376976,3026.558855623007,2396.239654855617,0,0,0,0,0.0,,0.36552891582552066,0.1800268271912418,0.4230746047476219,0,0,0
0000000000000000002d_0,KBang,train,108.46268798200272,14.251144275579314,45,787,24.85831,3299.3934005498886,2718.926994363391,0,0,0,0,0.0,,0.3731409890855458,0.2889976458593714,0.3425188402240274,0,0,0
0000000000000000010a_0,KBang,train,108.60282415080935,14.295877977347486,45,706,17.426119,2920.2753743231297,2494.9070353260336,0,2023,0,1,0.0,,0.37176883041672903,0.2820542471528737,0.35970411528490287,0,0,0
00000000000000000146_0,KBang,train,108.49071343212364,14.15142985782216,45,582,10.479817,3179.5106303691864,2674.302724357361,0,0,0,0,0.0,,0.5185489628682677,0.5028642754491413,0.4968135617339623,0,0,0
000000000000000001ee_0,KBang,train,108.53787734396592,14.128791001773816,45,668,14.497178,3335.206618718803,2843.7770705979806,0,2012,1,0,0.0,,0.49541973917441384,0.36783307001615867,0.3771561063340848,0,0,0
0000000000000000041a_0,KBang,train,108.47804958513184,14.293991777601876,45,574,13.917737,3299.3934005498886,2718.926994363391,0,0,0,0,0.0,,0.5209092457016148,0.6109238376268724,0.43873781439055565,0,0,0
000000000000000005ba_0,KBang,train,108.52763478884616,14.163019061460068,45,556,14.744946,2927.8332602009177,2497.137565198986,1,2024,0,1,0.0,,0.437872345181298,0.4991714340721407,0.8273518431858317,1,1,1
00000000000000000201_0,KBang,train,108.48532683805108,14.298843279548027,45,647,29.224241,3299.3934005498886,2718.926994363391,0,0,0,0,0.0,,0.3817802589248123,0.46906302278116785,0.46086498709060675,0,0,0
0000000000000000031c_0,KBang,train,108.44463308183732,14.440058550809605,45,1017,28.88856,3056.5912619680166,2430.7695342178336,0,0,0,0,0.0,,0.24177276523767097,0.10332795298260804,0.2799887882745083,0,0,0
00000000000000000117_0,KBang,train,108.49745113381536,14.136068254693038,47,589,18.845243,3364.3139811381698,2879.1407314955827,1,2024,0,1,0.0,,0.4978017474536891,0.454404349746502,0.7004699223844405,0,0,1
00000000000000000221_0,KBang,train,108.40879082756972,14.400711443113998,47,1022,24.04787,3056.5912619680166,2430.7695342178336,1,2022,0,1,0.0,,0.2734514800121519,0.10417114756109476,0.6182103390155749,0,0,1
0000000000000000064d_0,KBang,train,108.50688659164447,14.288333178365056,47,601,25.079887,3283.608837634325,2704.4453318488963,1,2024,0,1,0.0,,0.4282419062515427,0.6379953938402783,0.7164679116489716,0,0,1
00000000000000000271_0,KBang,train,108.4715794295033,14.196975115982058,49,724,0.92740995,3179.5106303691864,2674.302724357361,0,0,0,0,0.0,,0.5595204694237308,0.32972697985078486,0.419640209116354,0,0,0
000000000000000003d9_0,KBang,train,108.48182198462308,14.341690781570591,49,880,18.045181,3410.552547223866,2766.438409104254,1,2018,1,0,0.0,,0.4304914407986222,0.28712357927787624,0.7178224039325221,0,0,1
000000000000000003c3_0,KBang,train,108.55323894709504,14.082438646323247,49,577,18.622564,2688.57763389498,2350.219560145993,1,2024,0,1,0.0,,0.36224197804516656,0.4538742502410066,0.7201555459163541,0,0,1
000000000000000002c3_0,KBang,train,108.4696932297577,14.236857315804077,49,772,11.938814,3116.021737858653,2587.275775269555,0,0,0,0,0.0,,0.4455789848355045,0.3140847602453807,0.5198237190170022,0,0,0
00000000000000000466_0,KBang,train,108.5190108874088,14.248178973378776,51,606,11.60822,3132.610942572356,2663.5936415282367,0,0,0,0,0.0,,0.5081143714371967,0.46210199487721726,0.4228752913859639,0,0,0
0000000000000000054b_0,KBang,train,108.52736724278296,14.23955507194141,51,659,7.827608,3132.610942572356,2663.5936415282367,0,0,0,0,0.0,,0.5211567188079879,0.3975662109809099,0.4253390084135233,0,0,0
00000000000000000115_0,KBang,train,108.5564717953588,14.188618760607898,52,499,2.6630137,2894.3183166086674,2468.456626371072,0,0,0,0,0.0,,0.5600720582073673,0.6067714729356332,0.12688527509541545,0,0,0
00000000000000000606_0,KBang,train,108.54892699637637,14.440865648100278,52,879,6.8078246,3022.832878291607,2439.8191594331984,0,0,0,0,0.0,,0.43994669482782833,0.2226628763135497,0.2482292962993064,0,0,0
000000000000000003df_0,KBang,train,108.50418883550714,14.245213671178234,52,612,21.285038,3132.610942572356,2663.5936415282367,0,0,0,0,0.0,,0.43414678782939203,0.46951828194452133,0.5720961870369051,0,0,0
0000000000000000030f_0,KBang,train,108.4901783399972,14.169484757987563,52,618,38.445343,3179.5106303691864,2674.302724357361,1,2013,1,0,0.0,,0.3177631944935088,0.4697895729850832,0.7022021320805569,0,0,1
0000000000000000027d_0,KBang,train,108.54084264616648,14.273778672526612,54,672,0.92740995,3283.608837634325,2704.4453318488963,0,0,0,0,0.0,,0.6105156617909949,0.47789208528231214,0.3103962334014522,0,0,0
0000000000000000009b_0,KBang,train,108.5225157408368,14.274590228918337,54,718,2.7802885,3283.608837634325,2704.4453318488963,1,2003,1,0,0.0,,0.5830292621608362,0.4102700845621228,0.7823411711785202,0,0,1
00000000000000000008_0,KBang,train,108.5009559872434,14.255723772361202,54,526,6.011806,3283.608837634325,2704.4453318488963,0,0,0,0,0.0,,0.6156930807281982,0.6726682189293359,0.35263015925309077,0,0,0
000000000000000004a6_0,KBang,train,108.57048674996976,14.213950913692525,54,609,10.268919,2988.904823511839,2527.354326276477,1,2003,1,0,0.0,,0.4937598115957425,0.4890402252419332,0.7562502503535411,0,0,1
000000000000000001c5_0,KBang,train,108.52979299375602,14.1511578526579,55,569,5.003782,2927.8332602009177,2497.137565198986,0,0,0,0,0.0,,0.5360585989207973,0.5363815495797237,0.4529163720613763,0,0,0
00000000000000000042_0,KBang,train,108.52979299375605,14.198321764500196,55,517,4.7207837,2927.8332602009177,2497.137565198986,1,2012,1,0,0.0,,0.5541223309970443,0.597390216133043,0.5728342785535439,0,0,1
000000000000000002b3_0,KBang,train,108.48020333094064,14.217995318348002,56,652,0.92740995,3116.021737858653,2587.275775269555,0,0,0,0,0.0,,0.5858424613342941,0.4911947950331468,0.29412789590410054,0,0,0
00000000000000000167_0,KBang,train,108.43681627769064,14.455687700001931,56,1003,0.9577258,3082.7387473136187,2420.537351960532,0,0,0,0,0.0,,0.4710087610794751,0.1774606075367093,0.32156493944612996,0,0,0
000000000000000005e5_0,KBang,train,108.53599114422032,14.199940418182598,56,497,8.877376,3132.610942572356,2663.5936415282367,0,0,0,0,0.0,,0.575757822345549,0.6315120180233066,0.2251344591101126,0,0,0
00000000000000000269_0,KBang,train,108.4389744826005,14.507431108626118,56,1132,6.9241805,2982.197799295187,2381.099704130859,1,2022,0,1,0.0,,0.36592418082698575,0.08044311906838775,0.7285687862786068,0,0,1
00000000000000000246_0,KBang,train,108.56806099899671,14.178648210652396,56,469,3.413163,2894.3183166086674,2468.456626371072,0,0,0,0,0.0,,0.5739797073417673,0.6793649129290403,0.12882926157409386,0,0,0
00000000000000000446_0,KBang,train,108.42091512333404,14.390740893158494,58,929,6.357326,3307.1987401247025,2646.067406310553,0,2022,0,1,0.0,,0.5070160175472548,0.24034676535798674,0.3975260652104732,0,0,0
00000000000000000387_0,KBang,train,108.46403463052086,14.248446519441984,58,772,8.642388,3116.021737858653,2587.275775269555,0,0,0,0,0.0,,0.4951712692884582,0.32392433064065324,0.5719328898355007,0,0,0
0000000000000000056b_0,KBang,train,108.51038698597142,14.068423691712264,58,938,18.63828,3250.9848297685385,2783.4902848679035,0,0,0,0,0.0,,0.39779643411648746,0.13395099530876725,0.26175815984100054,0,0,0
000000000000000002c0_0,KBang,train,108.45487117785603,14.37106733931069,58,716,32.584053,3174.5908024162054,2515.3602785260928,0,0,0,0,0.0,,0.34468838527281764,0.39658770958123546,0.3841478517971803,0,0,0
00000000000000000497_0,KBang,train,108.52359484329176,14.24116926652276,59,683,1.8543341,3132.610942572356,2663.5936415282367,0,0,0,0,0.0,,0.5809792185366978,0.3805938926680018,0.42670139124877765,0,0,0
000000000000000000f0_0,KBang,train,108.5244019405824,14.138222000501855,59,566,9.894531,3335.206618718803,2843.7770705979806,0,0,0,0,0.0,,0.598911495619029,0.5836696998169882,0.5588122655369037,0,0,0
00000000000000000050_0,KBang,train,108.59824465402748,14.346002732289277,62,773,5.4383826,3139.498244166374,2607.9216171444064,0,0,0,0,0.0,,0.5356637650392873,0.3647927293357812,0.5276006365992341,0,0,0
0000000000000000044d_0,KBang,train,108.64055260482256,14.159781754095263,71,641,7.4392433,2827.968597881496,2459.472389055322,0,0,0,0,0.0,,0.5158577649112965,0.4332770731375661,0.2781994168767625,0,0,0
000000000000000005fb_0,KBang,train,108.41579607532468,14.216916215893066,71,717,15.872992,3484.5955844521523,2837.824403122823,0,0,0,0,0.0,,0.5721880779245462,0.587946067508645,0.5865294095364009,0,0,0
00000000000000000212_0,KBang,train,108.3379134163252,14.423078293998085,71,788,14.742411,3774.6228857189417,2999.919869753144,0,0,0,0,0.0,,0.6215205223123178,0.5787681998963864,0.3335053465048478,0,0,0
0000000000000000044b_0,KBang,train,108.43789538014558,14.375111743966162,71,889,20.720203,3307.1987401247025,2646.067406310553,1,2015,1,0,0.0,,0.442925767490694,0.27246050150561424,0.6417334755343004,0,0,1
0000000000000000062e_0,KBang,train,108.47319808318572,14.14981120413976,72,612,8.500891,3364.3139811381698,2879.1407314955827,1,2013,1,0,0.0,,0.6348811244966306,0.550979550139527,0.8465494651174287,1,1,1
000000000000000002bf_0,KBang,train,108.47211898073076,14.319323930686505,72,862,8.2912445,3410.552547223866,2766.438409104254,0,0,0,0,0.0,,0.5726846905387629,0.3371767539197636,0.5368991456076657,0,0,0
000000000000000002fa_0,KBang,train,108.44058867718184,14.4268506934893,72,1051,8.603718,3056.5912619680166,2430.7695342178336,1,2017,1,0,0.0,,0.43436757044031926,0.16275890371166066,0.7060414911568365,0,0,1
00000000000000000508_0,KBang,train,108.5012235333066,14.061146438793044,72,637,21.01386,3250.9848297685385,2783.4902848679035,0,0,0,0,0.0,,0.5082123953916653,0.5010611672083849,0.556266729308738,0,0,0
00000000000000000082_0,KBang,train,108.42199422578898,14.515787464000272,72,1156,12.208758,2982.197799295187,2381.099704130859,1,2015,1,0,0.0,,0.3608866076259546,0.09291105358987978,0.7980285803998481,0,1,1
000000000000000001ad_0,KBang,train,108.33440856289718,14.427662249881026,72,781,8.292078,3774.6228857189417,2999.919869753144,0,0,0,0,0.0,,0.6716972959785542,0.5227471512747002,0.273801293495273,0,0,0
0000000000000000049b_0,KBang,train,108.60632900423737,14.305308976075525,72,756,5.518803,2904.3306356593966,2447.77248901683,1,2015,1,0,0.0,,0.5150046258941833,0.33545534718659736,0.6882712016811585,0,0,1
000000000000000005a5_0,KBang,train,108.44975212984669,14.313125780222212,72,886,11.150402,3878.7206017300487,3091.2550926978347,0,0,0,0,0.0,,0.6433924396777024,0.33926320118755826,0.36456654183624826,0,0,0
0000000000000000055e_0,KBang,train,108.53275829595658,14.229312516821643,72,630,14.564257,3132.610942572356,2663.5936415282367,0,0,0,0,0.0,,0.5341527445309657,0.6227270583585247,0.5544271652330977,0,0,0
00000000000000000240_0,KBang,train,108.57345205217032,14.243055466268366,72,654,26.09568,2988.904823511839,2527.354326276477,0,0,0,0,0.0,,0.40642282422016857,0.5120593018971036,0.393558171478249,0,0,0
00000000000000000089_0,KBang,train,108.33117571463345,14.394780838712917,74,815,9.301656,3714.876072347164,2911.4369120395304,0,0,0,0,0.0,,0.648181809124818,0.5420052371681039,0.44565067952270837,0,0,0
0000000000000000033e_0,KBang,train,108.41148412460602,14.209910968138102,74,739,8.011904,3484.5955844521523,2837.824403122823,0,0,0,0,0.0,,0.6318770265346655,0.5226241095618406,0.5276247092746653,0,0,0
00000000000000000356_0,KBang,train,108.53006053981925,14.181613512852936,74,567,9.246014,2927.8332602009177,2497.137565198986,1,2013,1,0,0.0,,0.5546299742553386,0.6163673372810148,0.8964174568482867,1,1,1
0000000000000000050b_0,KBang,train,108.55215984464012,14.145231707357867,74,574,2.9397013,2848.0301147326827,2458.056594692424,0,0,0,0,0.0,,0.5831986305166283,0.5676869481501732,0.18269749827346882,0,0,0
00000000000000000097_0,KBang,train,108.44032113111864,14.24440657388756,74,829,18.775116,3484.5955844521523,2837.824403122823,0,0,0,0,0.0,,0.5236984081891857,0.39351733218222634,0.4026417832565397,0,0,0
000000000000000003fb_0,KBang,train,108.32201226196862,14.432513751827177,74,984,21.301723,3774.6228857189417,2999.919869753144,0,0,0,0,0.0,,0.5207218027165156,0.21161536403010497,0.3689516497540186,0,0,0
00000000000000000129_0,KBang,train,108.40043447219556,14.24440657388756,74,950,25.090063,3484.5955844521523,2837.824403122823,0,0,0,0,0.0,,0.4377060426277776,0.2123152932730053,0.3623403423065821,0,0,0
0000000000000000057f_0,KBang,train,108.3319828119241,14.367022934655212,75,835,6.014487,3714.876072347164,2911.4369120395304,1,2003,1,0,0.0,,0.6680420015652538,0.4986306057569947,0.6694289956652,0,0,1
0000000000000000012b_0,KBang,train,108.49367873432418,14.35301243914529,75,904,9.38563,3174.5908024162054,2515.3602785260928,1,2008,1,0,0.0,,0.5074440210171847,0.3432978668410379,0.7894586152332325,0,1,1
00000000000000000448_0,KBang,train,108.38911727372192,14.592591020544829,75,1258,12.193775,3121.39150339365,2463.6619402850083,0,0,0,0,0.0,,0.3679914499531854,0.06976218263327096,0.14008448538365914,0,0,0
00000000000000000624_0,KBang,train,108.49583693923404,14.198861315727669,75,628,11.3665285,3179.5106303691864,2674.302724357361,0,0,0,0,0.0,,0.5775161624476034,0.585600964607302,0.6532398094702081,0,0,0
00000000000000000021_0,KBang,train,108.43924202866371,14.513361713027203,75,1129,8.099297,2982.197799295187,2381.099704130859,0,0,0,0,0.0,,0.4065446377620795,0.11794026255171677,0.34563268669885977,0,0,0
000000000000000000ce_0,KBang,train,108.41417742164228,14.509049762308525,76,1114,10.46141,2982.197799295187,2381.099704130859,0,0,0,0,0.0,,0.3959292796885011,0.12448173199415292,0.3529827694372423,0,0,0
000000000000000003bb_0,KBang,train,108.41148412460602,14.238208423423274,76,743,9.532402,3484.5955844521523,2837.824403122823,0,0,0,0,0.0,,0.6247117070690564,0.5234338689160619,0.5294185249776993,0,0,0
00000000000000000217_0,KBang,train,108.53518404692966,14.431974200599708,76,908,7.22003,3022.832878291607,2439.8191594331984,0,0,0,0,0.0,,0.4920384714808499,0.25234551383169596,0.3729400267387104,0,0,0
000000000000000005e0_0,KBang,train,108.62680965537588,14.146038804648542,76,640,9.385284,2804.7301520854235,2443.115315972568,0,0,0,0,0.0,,0.5093303153147813,0.4780619197197705,0.29835227631010985,0,0,0
000000000000000001e0_0,KBang,train,108.59312114691708,14.227426317076038,76,650,14.748579,2988.904823511839,2527.354326276477,1,2008,1,0,0.0,,0.5054634970564934,0.5356357290138207,0.683454476264428,0,0,1
0000000000000000052d_0,KBang,train,108.49799068504284,14.098339800679836,76,862,13.27337,3222.151947184233,2767.6180477493767,0,0,0,0,0.0,,0.5034169855282671,0.21289694497019399,0.36001294961330677,0,0,0
00000000000000000262_0,KBang,train,108.4847872868236,14.141726853929864,76,744,10.26881,3364.3139811381698,2879.1407314955827,0,0,0,0,0.0,,0.5935506354659271,0.41163766448048544,0.4941177951785384,0,0,0
000000000000000003f4_0,KBang,train,108.563749048278,14.135528703465573,76,645,16.74727,2848.0301147326827,2458.056594692424,0,0,0,0,0.0,,0.4602820234055697,0.497317662410409,0.3044763460358203,0,0,0
000000000000000005f9_0,KBang,train,108.47454473170384,14.219074420802936,76,693,16.606943,3116.021737858653,2587.275775269555,1,2018,1,0,0.0,,0.5060003936312761,0.5261996915232668,0.7682285615095394,0,0,1
000000000000000002ca_0,KBang,train,108.54919454243958,14.1527765063403,76,542,21.277998,2927.8332602009177,2497.137565198986,0,0,0,0,0.0,,0.4744528968018839,0.657999073350187,0.5405074016206978,0,0,0
00000000000000000017_0,KBang,train,108.53410494447472,14.126904802028209,76,792,19.987698,3335.206618718803,2843.7770705979806,1,2018,1,0,0.0,,0.49790058915318514,0.2915282919673125,0.7381842914461242,0,0,1
00000000000000000022_0,KBang,train,108.41444942680654,14.514975907608552,76,1172,23.224457,2982.197799295187,2381.099704130859,0,0,0,0,0.0,,0.29098476604548296,0.09189631192622091,0.35556999131164224,0,0,0
000000000000000003e7_0,KBang,train,108.35327501945432,14.479133653340948,76,858,21.655445,3139.124945908785,2478.474790363861,0,0,0,0,0.0,,0.42173284068688316,0.4664310588543998,0.31135141411292183,0,0,0
00000000000000000395_0,KBang,train,108.31796785731314,14.382924089011802,76,962,34.079014,3714.876072347164,2911.4369120395304,0,0,0,0,0.0,,0.4210033825392382,0.28268475997470666,0.38113772594384393,0,0,0
000000000000000001b6_0,KBang,train,108.31770031124992,14.35381953643596,76,1189,32.534428,3714.876072347164,2911.4369120395304,0,0,0,0,0.0,,0.36579678248816333,0.09413871659768511,0.2073962918485747,0,0,0
000000000000000004d7_0,KBang,train,108.49287163703347,14.134449601010637,76,759,31.763992,3364.3139811381698,2879.1407314955827,1,2014,1,0,0.0,,0.4236210305819775,0.37739755215174275,0.8364366693096088,1,1,1
000000000000000005e6_0,KBang,train,108.34949816086204,14.458653002202476,76,977,32.668465,3459.4536567032337,2743.57232635276,0,0,0,0,0.0,,0.37282636791021745,0.34482885730042195,0.2079817833441203,0,0,0
00000000000000000489_0,KBang,train,108.33575521141532,14.341962786734848,78,880,7.6134906,3590.371814221144,2839.256492314795,1,2024,0,1,0.0,,0.6261893338055041,0.4449796348784412,0.7484778733507065,0,0,1
0000000000000000060d_0,KBang,train,108.59016030381758,14.25195137286999,78,666,6.7313657,3002.574410483241,2569.066161002828,0,0,0,0,0.0,,0.5707663830123186,0.5155105656535282,0.4522048116308523,0,0,0
00000000000000000350_0,KBang,train,108.32794286636972,14.331720231615083,78,882,10.570669,3590.371814221144,2839.256492314795,0,0,0,0,0.0,,0.6038480793955653,0.39980800659907767,0.40764083797126466,0,0,0
000000000000000000ca_0,KBang,train,108.59985884860885,14.40664204751508,78,877,7.6706114,3010.9200901687145,2435.0759028388934,0,0,0,0,0.0,,0.5008156179611923,0.33136760839784735,0.28729578125648736,0,0,0
000000000000000004ea_0,KBang,train,108.3263242126873,14.295070880056812,78,1004,15.223747,3418.022238861769,2701.695657495224,0,0,0,0,0.0,,0.49338943724294676,0.27938795162709795,0.2331518830331695,0,0,0
00000000000000000305_0,KBang,train,108.4257666252802,14.248178973378776,78,685,25.059488,3484.5955844521523,2837.824403122823,0,0,0,0,0.0,,0.5299494492193833,0.6343470090721812,0.5239971374753679,0,0,0
00000000000000000304_0,KBang,train,108.5486549912121,14.176762010906788,78,570,25.265368,2927.8332602009177,2497.137565198986,0,0,0,0,0.0,,0.44048341008493835,0.6336601736409464,0.4336715631863432,0,0,0
00000000000000000610_0,KBang,train,108.44840548132856,14.282135027900768,78,630,21.861935,3954.77065885067,3193.707802749039,1,2019,0,1,0.0,,0.6692078734073525,0.7332168304421063,0.8759920397277348,1,1,1
000000000000000005bc_0,KBang,train,108.35677541378126,14.471321308295314,78,1008,22.727785,3139.124945908785,2478.474790363861,0,0,0,0,0.0,,0.3746601997535454,0.2357153712122559,0.22310773770176692,0,0,0
000000000000000005fc_0,KBang,train,108.44166777963676,14.24602076846891,78,748,24.357065,3484.5955844521523,2837.824403122823,0,0,0,0,0.0,,0.5160353627780083,0.5245960682387776,0.5353335251612095,0,0,0
000000000000000000c1_0,KBang,train,108.33683431387026,14.45299440296565,78,796,24.152939,3459.4536567032337,2743.57232635276,0,0,0,0,0.0,,0.4972624888322257,0.47391189096269026,0.3293063247969763,0,0,0
0000000000000000026b_0,KBang,train,108.47023278098516,14.299110825611235,78,603,26.91838,3299.3934005498886,2718.926994363391,0,0,0,0,0.0,,0.4996795795614503,0.6176579756227961,0.4372515100751282,0,0,0
000000000000000005c7_0,KBang,train,108.48909923754228,14.138222000501855,78,887,28.750639,3364.3139811381698,2879.1407314955827,0,0,0,0,0.0,,0.41327456780181127,0.1694946274732787,0.36562419688972,0,0,0
0000000000000000063a_0,KBang,train,108.55000609883128,14.407449144805756,79,867,4.248152,3022.832878291607,2439.8191594331984,0,0,0,0,0.0,,0.5357612313173856,0.3518738590772377,0.3799639050770147,0,0,0
0000000000000000032f_0,KBang,train,108.54622924023904,14.438439897127203,79,874,5.4390035,3022.832878291607,2439.8191594331984,0,0,0,0,0.0,,0.5243936925568564,0.35531183427899826,0.27462086146129944,0,0,0
0000000000000000019d_0,KBang,train,108.54191728952034,14.116394700845238,79,653,21.070412,3335.206618718803,2843.7770705979806,0,0,0,0,0.0,,0.5402735377790826,0.4736000714125304,0.5382137174084555,0,0,0
00000000000000000147_0,KBang,train,108.54650124540328,14.27701597989141,81,689,4.8626003,3283.608837634325,2704.4453318488963,1,2001,1,0,0.0,,0.6448666644703906,0.5777300282647154,0.7544280238955839,0,0,1
00000000000000000476_0,KBang,train,108.46457418174832,14.13768690837544,81,834,13.184771,3364.3139811381698,2879.1407314955827,1,2014,1,0,0.0,,0.5574751773898576,0.30233092813668494,0.7549101711779103,0,0,1
0000000000000000002f_0,KBang,train,108.56778899383244,14.128791001773813,81,568,14.442407,2848.0301147326827,2458.056594692424,0,0,0,0,0.0,,0.5152586260315183,0.6225864259938223,0.3226799389829458,0,0,0
000000000000000000bc_0,KBang,train,108.3360272165796,14.424429401617274,81,777,9.243191,3774.6228857189417,2999.919869753144,0,0,0,0,0.0,,0.6874043525678859,0.6124412001117051,0.35046089525774377,0,0,0
000000000000000001f6_0,KBang,train,108.33360146560652,14.320670579204643,81,1013,21.019733,3590.371814221144,2839.256492314795,0,0,0,0,0.0,,0.491907228637727,0.21034878237556714,0.23683679359526422,0,0,0
00000000000000000404_0,KBang,train,108.44813347616429,14.316630633650224,81,856,39.07606,3878.7206017300487,3091.2550926978347,0,0,0,0,0.0,,0.46402967678253815,0.4810090650758819,0.16002817559147658,0,0,0
