system:index,defo,elevation,rand,slope,treecover2000,.geo,lon,lat,dist_to_nearest_road_m
000000000000000005ab,0,1146,0.3879412372579955,17,98,"{""type"":""Point"",""coordinates"":[108.40905837363294,14.499346758416223]}",108.40905837363294,14.499346758416223,260.9542169680529
00000000000000000006,0,1044,0.1236507799245048,18,98,"{""type"":""Point"",""coordinates"":[108.46053423619392,14.445989155210684]}",108.46053423619392,14.445989155210684,647.9793649736079
000000000000000001a2,0,892,0.453525262912405,18,98,"{""type"":""Point"",""coordinates"":[108.60875475521046,14.419845445734337]}",108.60875475521046,14.419845445734337,2804.2866551827847
00000000000000000268,0,954,0.487741058001818,18,98,"{""type"":""Point"",""coordinates"":[108.53248629079232,14.333878436524953]}",108.53248629079232,14.333878436524953,1088.8803918245671
0000000000000000029c,0,917,0.0987251879742143,18,98,"{""type"":""Point"",""coordinates"":[108.54407549443023,14.340883684279913]}",108.54407549443023,14.340883684279913,343.48458520475026
000000000000000002a1,0,924,0.2299862336726614,18,98,"{""type"":""Point"",""coordinates"":[108.51982244380052,14.313397785386476]}",108.51982244380052,14.313397785386476,2220.7712234228798
000000000000000003bd,0,987,0.3090033873479991,18,98,"{""type"":""Point"",""coordinates"":[108.55296694193078,14.550550615812941]}",108.55296694193078,14.550550615812941,7500.56612472947
00000000000000000438,0,893,0.3416130602917713,18,98,"{""type"":""Point"",""coordinates"":[108.46619283543073,14.363250535164003]}",108.46619283543073,14.363250535164003,1106.2576783859863
000000000000000001b5,0,1175,0.1753729773549273,19,98,"{""type"":""Point"",""coordinates"":[108.41067702731533,14.360289692064512]}",108.41067702731533,14.360289692064512,3507.7543906635874
000000000000000001d9,0,960,0.1779264485810306,19,98,"{""type"":""Point"",""coordinates"":[108.55674380052305,14.339537035761776]}",108.55674380052305,14.339537035761776,1140.093169555831
00000000000000000270,0,1279,0.1323921355113198,19,98,"{""type"":""Point"",""coordinates"":[108.37644896762907,14.181881058916138]}",108.37644896762907,14.181881058916138,8116.994505130364
000000000000000003e1,0,1246,0.1449807733879758,19,98,"{""type"":""Point"",""coordinates"":[108.30988350710324,14.400983448278255]}",108.30988350710324,14.400983448278255,2273.858158563867
00000000000000000419,0,1062,0.1127975542659879,19,98,"{""type"":""Point"",""coordinates"":[108.49071343212363,14.526297565183247]}",108.49071343212363,14.526297565183247,1819.9277168559356
00000000000000000153,0,805,0.4173647512421294,20,98,"{""type"":""Point"",""coordinates"":[108.50014888995273,14.346814288680996]}",108.50014888995273,14.346814288680996,1645.0742728188584
0000000000000000017f,0,835,0.4995512704319487,20,98,"{""type"":""Point"",""coordinates"":[108.53194673956486,14.292645129083738]}",108.53194673956486,14.292645129083738,418.35505454504874
000000000000000002cd,0,996,0.522512033621342,20,98,"{""type"":""Point"",""coordinates"":[108.55054119095772,14.347081834744202]}",108.55054119095772,14.347081834744202,78.86688480646644
0000000000000000039b,0,884,0.3690734797817143,20,98,"{""type"":""Point"",""coordinates"":[108.41606362138789,14.232277819022185]}",108.41606362138789,14.232277819022185,2249.9196115685186
0000000000000000050e,0,692,0.6719802049839446,20,98,"{""type"":""Point"",""coordinates"":[108.62573055292091,14.244406573887561]}",108.62573055292091,14.244406573887561,1276.3042350020876
000000000000000005c8,0,1115,0.3420514238247449,20,98,"{""type"":""Point"",""coordinates"":[108.4947578367791,14.519287858327232]}",108.4947578367791,14.519287858327232,1347.5965940254061
0000000000000000001f,0,1045,0.5146807567035093,21,98,"{""type"":""Point"",""coordinates"":[108.48290108707799,14.491262408206321]}",108.48290108707799,14.491262408206321,1569.7787302684642
0000000000000000003a,0,902,0.740406292898647,21,98,"{""type"":""Point"",""coordinates"":[108.33818096238842,14.406642047515081]}",108.33818096238842,14.406642047515081,145.64309552130007
0000000000000000033d,0,766,0.2012200790390824,22,98,"{""type"":""Point"",""coordinates"":[108.59096740110824,14.314744433904615]}",108.59096740110824,14.314744433904615,540.6009166119358
000000000000000003ff,0,909,0.2501730556571028,22,98,"{""type"":""Point"",""coordinates"":[108.60471035055497,14.431974200599708]}",108.60471035055497,14.431974200599708,2995.010209900261
00000000000000000581,0,896,0.7659839423893551,22,98,"{""type"":""Point"",""coordinates"":[108.60039839983628,14.522792711755242]}",108.60039839983628,14.522792711755242,8250.278141481562
00000000000000000587,0,774,0.350748117519207,22,98,"{""type"":""Point"",""coordinates"":[108.47885668242252,14.279976822990896]}",108.47885668242252,14.279976822990896,885.375753305285
00000000000000000299,0,1355,0.0708314460740051,23,98,"{""type"":""Point"",""coordinates"":[108.38911727372192,14.345467640162859]}",108.38911727372192,14.345467640162859,6105.981553398371
0000000000000000053b,0,721,0.7086977168757034,23,98,"{""type"":""Point"",""coordinates"":[108.49233208580603,14.218802415638674]}",108.49233208580603,14.218802415638674,812.4765562598975
000000000000000002cc,0,921,0.5978002282107956,24,98,"{""type"":""Point"",""coordinates"":[108.41633562655215,14.229852068049114]}",108.41633562655215,14.229852068049114,2159.714535010492
00000000000000000451,0,995,0.0142634663884994,24,98,"{""type"":""Point"",""coordinates"":[108.56132329730494,14.540847611920642]}",108.56132329730494,14.540847611920642,7589.111655771144
000000000000000005e8,0,1270,0.3949941844251511,24,98,"{""type"":""Point"",""coordinates"":[108.38857772249446,14.347888932034882]}",108.38857772249446,14.347888932034882,6051.009846030121
0000000000000000064c,0,806,0.1548632973372811,24,98,"{""type"":""Point"",""coordinates"":[108.47050478614942,14.105077502371591]}",108.47050478614942,14.105077502371591,4756.959505773814
000000000000000002f8,0,1067,0.0566343673454169,25,98,"{""type"":""Point"",""coordinates"":[108.52844634523788,14.309892931958464]}",108.52844634523788,14.309892931958464,2284.2832697957883
00000000000000000428,0,1143,0.2413631001391951,25,98,"{""type"":""Point"",""coordinates"":[108.3837262205483,14.382924089011805]}",108.3837262205483,14.382924089011805,3875.6818342928705
000000000000000002c6,0,859,0.404975836624902,26,98,"{""type"":""Point"",""coordinates"":[108.62815630389399,14.476979907532133]}",108.62815630389399,14.476979907532133,8411.413286862986
0000000000000000049e,0,1270,0.7351085271782929,26,98,"{""type"":""Point"",""coordinates"":[108.35893361869115,14.350586688172214]}",108.35893361869115,14.350586688172214,2860.907530647859
00000000000000000638,0,1463,0.077370321141404,27,98,"{""type"":""Point"",""coordinates"":[108.36432467186476,14.293184680311205]}",108.36432467186476,14.293184680311205,5287.822518606069
00000000000000000520,0,1666,0.402225204084514,28,98,"{""type"":""Point"",""coordinates"":[108.34869106357138,14.254377123843065]}",108.34869106357138,14.254377123843065,8343.314552249632
000000000000000003e6,0,766,0.1375185061220472,29,98,"{""type"":""Point"",""coordinates"":[108.43277187303516,14.23173826779472]}",108.43277187303516,14.23173826779472,678.4979646466824
000000000000000003fd,0,1253,0.6677667069142802,29,98,"{""type"":""Point"",""coordinates"":[108.41794982113349,14.320403033141439]}",108.41794982113349,14.320403033141439,4708.8502909855715
0000000000000000063d,0,1311,0.0359421453082604,29,98,"{""type"":""Point"",""coordinates"":[108.35542876526313,14.21503001614746]}",108.35542876526313,14.21503001614746,8801.693041854309
00000000000000000058,0,1195,0.18659085402364,30,98,"{""type"":""Point"",""coordinates"":[108.35462166797247,14.436553697381601]}",108.35462166797247,14.436553697381601,835.5769054575296
000000000000000000fb,0,1534,0.768790984219547,30,98,"{""type"":""Point"",""coordinates"":[108.40097402342303,14.315011979967824]}",108.40097402342303,14.315011979967824,5719.280324710727
00000000000000000289,0,1181,0.4972819862505201,30,98,"{""type"":""Point"",""coordinates"":[108.41444942680654,14.362710983936534]}",108.41444942680654,14.362710983936534,3075.7706240861876
000000000000000001e1,0,777,0.365428216664591,31,98,"{""type"":""Point"",""coordinates"":[108.43331142426261,14.29695707980242]}",108.43331142426261,14.29695707980242,1757.0386767246314
0000000000000000052a,0,1282,0.3420178791425572,31,98,"{""type"":""Point"",""coordinates"":[108.36459221792796,14.363790086391466]}",108.36459221792796,14.363790086391466,3341.380457489692
00000000000000000103,0,1304,0.6807460199750963,33,98,"{""type"":""Point"",""coordinates"":[108.36135936966421,14.356245287409036]}",108.36135936966421,14.356245287409036,3018.187882719793
0000000000000000058d,0,679,0.7614855319906656,33,98,"{""type"":""Point"",""coordinates"":[108.50634704041703,14.20532701225516]}",108.50634704041703,14.20532701225516,312.6278816009536
0000000000000000017b,0,960,0.2780329558071128,34,98,"{""type"":""Point"",""coordinates"":[108.42253377701645,14.301808581748569]}",108.42253377701645,14.301808581748569,2984.2316670233404
000000000000000001e7,0,1096,0.1656979073350335,35,98,"{""type"":""Point"",""coordinates"":[108.46996523492194,14.138761551729322]}",108.46996523492194,14.138761551729322,1289.6217944609584
000000000000000004d0,0,1133,0.573898201206248,35,98,"{""type"":""Point"",""coordinates"":[108.38291912325764,14.383196094176062]}",108.38291912325764,14.383196094176062,3917.6752139149958
0000000000000000017d,0,1073,0.2815876464259034,37,98,"{""type"":""Point"",""coordinates"":[108.51146608842637,14.08028490051443]}",108.51146608842637,14.08028490051443,2133.167251805633
00000000000000000235,0,972,0.6672957595822478,37,98,"{""type"":""Point"",""coordinates"":[108.34276491827136,14.45299440296565]}",108.34276491827136,14.45299440296565,2976.542324261044
00000000000000000634,0,1399,0.7575403108321823,38,98,"{""type"":""Point"",""coordinates"":[108.36324556940984,14.305308976075525]}",108.36324556940984,14.305308976075525,4302.684657804115
00000000000000000603,0,1111,0.4433415622920086,39,98,"{""type"":""Point"",""coordinates"":[108.38777062520377,14.181341507688677]}",108.38777062520377,14.181341507688677,6969.096650864799
000000000000000002b2,0,1421,0.0156657473463145,40,98,"{""type"":""Point"",""coordinates"":[108.36081981843675,14.37106733931069]}",108.36081981843675,14.37106733931069,3051.5184740754976
000000000000000005ca,0,726,0.5983297001713538,1,100,"{""type"":""Point"",""coordinates"":[108.51308474210876,14.277283525954617]}",108.51308474210876,14.277283525954617,1263.1171063986003
00000000000000000031,0,789,0.5085333965428428,4,100,"{""type"":""Point"",""coordinates"":[108.56320949705055,14.31663063365022]}",108.56320949705055,14.31663063365022,2204.952007115528
0000000000000000055b,0,686,0.2790211979203075,4,100,"{""type"":""Point"",""coordinates"":[108.64567611193297,14.19724266204526]}",108.64567611193297,14.19724266204526,3967.2825697239773
00000000000000000104,0,737,0.1599882225101451,5,100,"{""type"":""Point"",""coordinates"":[108.5025746409258,14.321482135596373]}",108.5025746409258,14.321482135596373,2149.3576362323793
000000000000000001a4,0,705,0.2338921201684974,5,100,"{""type"":""Point"",""coordinates"":[108.54138219739394,14.28752608107438]}",108.54138219739394,14.28752608107438,380.705734700789
00000000000000000202,0,1109,0.1818098150361069,5,100,"{""type"":""Point"",""coordinates"":[108.42630617650767,14.438979448354669]}",108.42630617650767,14.438979448354669,1.7341270762165488
0000000000000000021e,0,729,0.631729246789689,6,100,"{""type"":""Point"",""coordinates"":[108.5306000910467,14.258417069397487]}",108.5306000910467,14.258417069397487,102.15859481793355
00000000000000000016,0,759,0.20168495499423,8,100,"{""type"":""Point"",""coordinates"":[108.33764141116094,14.444098496364028]}",108.33764141116094,14.444098496364028,2720.9881514932886
000000000000000003c8,0,712,0.5498347128355985,8,100,"{""type"":""Point"",""coordinates"":[108.41444942680656,14.210985611491987]}",108.41444942680656,14.210985611491987,2896.4317983245674
00000000000000000619,0,618,0.1837731633599952,8,100,"{""type"":""Point"",""coordinates"":[108.59797264886322,14.236322223677663]}",108.59797264886322,14.236322223677663,67.39390683370809
0000000000000000000c,0,733,0.595475901287922,9,100,"{""type"":""Point"",""coordinates"":[108.4117516706692,14.218802415638674]}",108.4117516706692,14.218802415638674,2758.055522075812
000000000000000002e9,0,873,0.1720542214625494,9,100,"{""type"":""Point"",""coordinates"":[108.54919454243958,14.435474594926662]}",108.54919454243958,14.435474594926662,48.45851951873323
0000000000000000036d,0,656,0.1143344143496678,9,100,"{""type"":""Point"",""coordinates"":[108.47454473170384,14.147117907103476]}",108.47454473170384,14.147117907103476,363.26145999069513
000000000000000005b0,0,687,0.2565776797684825,9,100,"{""type"":""Point"",""coordinates"":[108.56778899383244,14.23173826779472]}",108.56778899383244,14.23173826779472,1696.6994003345144
000000000000000005be,0,718,0.5832300587572156,10,100,"{""type"":""Point"",""coordinates"":[108.55377849832252,14.24467411995077]}",108.55377849832252,14.24467411995077,140.52470373661708
00000000000000000442,0,615,0.1096659889941928,11,100,"{""type"":""Point"",""coordinates"":[108.5580904490412,14.216376664665601]}",108.5580904490412,14.216376664665601,1349.0403987664683
00000000000000000185,0,906,0.6248370550571577,12,100,"{""type"":""Point"",""coordinates"":[108.5386844412566,14.37403264151123]}",108.5386844412566,14.37403264151123,209.1786385272928
000000000000000004b6,0,732,0.7166552332861561,13,100,"{""type"":""Point"",""coordinates"":[108.50014888995273,14.243595017495833]}",108.50014888995273,14.243595017495833,1095.4882284362077
00000000000000000502,0,830,0.1433526722925271,14,100,"{""type"":""Point"",""coordinates"":[108.57183339848791,14.295877977347482]}",108.57183339848791,14.295877977347482,2199.3420865454673
00000000000000000569,0,753,0.6280544715699231,14,100,"{""type"":""Point"",""coordinates"":[108.54622924023903,14.295070880056812]}",108.54622924023903,14.295070880056812,1199.9750694001805
000000000000000000ff,0,642,0.4557573701667423,16,100,"{""type"":""Point"",""coordinates"":[108.56536324285938,14.220421069321075]}",108.56536324285938,14.220421069321075,855.0545437066822
000000000000000000e9,0,915,0.3321663920166413,21,100,"{""type"":""Point"",""coordinates"":[108.35623586255382,14.47644035630467]}",108.35623586255382,14.47644035630467,3760.2921037530923
000000000000000001ed,0,761,0.335979381099752,21,100,"{""type"":""Point"",""coordinates"":[108.53410494447472,14.127983904483143]}",108.53410494447472,14.127983904483143,1552.619520672099
000000000000000001b3,0,839,0.0248556345401967,23,100,"{""type"":""Point"",""coordinates"":[108.49637649046151,14.071388993912803]}",108.49637649046151,14.071388993912803,2396.533713559676
00000000000000000574,0,655,0.1112209895288588,23,100,"{""type"":""Point"",""coordinates"":[108.45864357734725,14.358131487154644]}",108.45864357734725,14.358131487154644,1391.979664487064
000000000000000005e7,0,623,0.3936929737635899,27,100,"{""type"":""Point"",""coordinates"":[108.59878420525496,14.21179716788371]}",108.59878420525496,14.21179716788371,998.0511641390239
0000000000000000061b,0,1028,0.7865985036488155,28,100,"{""type"":""Point"",""coordinates"":[108.4950253828423,14.478866107277744]}",108.4950253828423,14.478866107277744,931.2071416051158
