system:index,B11,B12,B2,B3,B4,B8,NBR,NDVI,elev,label,rand,slope,.geo
0000000000000000022d,2935.0,1646.5,593.0,823.0,886.0,2718.0,0.2455035,0.5083241,609,0,0.012853036433826848,5.8631215,"{""type"":""Point"",""coordinates"":[108.34962301569155,13.813889285379467]}"
00000000000000000208,2587.0,1901.0,598.0,782.0,843.0,2161.0,0.06400788,0.43874833,612,0,0.36885970118779543,16.641996,"{""type"":""Point"",""coordinates"":[108.32752371087066,13.820894533134432]}"
0000000000000000009f,2847.5,1829.0,568.0,805.5,825.5,2416.0,0.13828033,0.4906679,613,0,0.25059292479521134,18.9386,"{""type"":""Point"",""coordinates"":[108.33722671476298,13.847573334737197]}"
000000000000000001a5,3175.0,2343.0,925.0,1329.0,1689.0,3105.0,0.13986784,0.2953692,621,0,0.5209354883579488,8.086622,"{""type"":""Point"",""coordinates"":[108.27200790275526,13.983937104052625]}"
000000000000000000d2,2908.5,1739.5,555.5,801.0,952.5,2822.5,0.23739588,0.49536425,622,0,0.2608411392901767,3.7047918,"{""type"":""Point"",""coordinates"":[108.35124166937396,13.793676180304196]}"
0000000000000000021c,2844.5,2030.5,575.0,797.0,883.5,2265.0,0.054592013,0.43878037,622,0,0.7249796328506025,8.007163,"{""type"":""Point"",""coordinates"":[108.27443365372835,13.818468782161355]}"
00000000000000000091,2352.0,1456.0,631.0,774.0,1012.0,2350.0,0.23489228,0.39797738,625,0,0.0016009215106418395,4.1654763,"{""type"":""Point"",""coordinates"":[108.30138446049538,13.804186281487171]}"
00000000000000000205,3380.0,2774.5,793.0,1043.5,1293.0,2461.5,-0.059778456,0.31122652,625,0,0.568203889576329,2.9391832,"{""type"":""Point"",""coordinates"":[108.3286028133256,13.759448120617945]}"
00000000000000000142,2845.0,1978.0,693.0,922.0,1102.0,2464.0,0.109410174,0.38194054,626,0,0.7196828181848697,9.280597,"{""type"":""Point"",""coordinates"":[108.31728561485195,13.818468782161357]}"
000000000000000000b5,2271.0,1215.0,427.0,669.0,618.0,2914.0,0.41147977,0.6500566,629,0,0.24223583136683757,15.726963,"{""type"":""Point"",""coordinates"":[108.35043457208329,13.8149683878344]}"
000000000000000002af,3084.0,2469.0,706.0,906.0,1096.0,2172.0,-0.06399483,0.32925338,629,0,0.11507400753721686,8.723852,"{""type"":""Point"",""coordinates"":[108.31943936066078,13.7578339260366]}"
0000000000000000030e,2239.0,1125.0,476.0,702.0,475.0,3134.0,0.471707,0.7367692,635,0,0.11565653359933958,1.3310552,"{""type"":""Point"",""coordinates"":[108.35312786911956,13.795829926113012]}"
0000000000000000007b,3330.0,2388.0,752.0,1013.0,1253.0,2708.0,0.06279435,0.36733148,637,0,0.605511334179979,9.237976,"{""type"":""Point"",""coordinates"":[108.31054791316019,13.786398927384974]}"
00000000000000000139,2711.0,2209.0,691.0,926.0,1085.0,2625.0,0.0860571,0.41509435,637,0,0.5981061298462513,6.5338116,"{""type"":""Point"",""coordinates"":[108.3286028133256,13.758641023327272]}"
000000000000000000a5,2008.0,1102.0,443.0,664.0,539.0,2556.0,0.39748496,0.65169626,641,0,0.30698026521419663,3.9876728,"{""type"":""Point"",""coordinates"":[108.31432031265142,13.8230527380443]}"
000000000000000001e3,2806.0,1724.0,594.0,812.0,801.0,2666.0,0.21457858,0.53792906,642,0,0.5833919693634847,4.2384353,"{""type"":""Point"",""coordinates"":[108.32671661358,13.75918057455474]}"
00000000000000000086,3266.0,1992.0,637.0,881.0,888.0,2934.0,0.19123021,0.53532183,643,0,0.5392290168226986,3.8149087,"{""type"":""Point"",""coordinates"":[108.27631985347395,13.819547884616288]}"
00000000000000000301,2364.0,1487.0,415.0,630.5,633.5,2334.0,0.22166972,0.57304126,644,0,0.16106493600444305,11.005461,"{""type"":""Point"",""coordinates"":[108.27578476134755,13.831944185544867]}"
00000000000000000000,2848.0,1633.0,600.0,865.0,918.0,2204.0,0.14881417,0.41191545,645,0,0.5781746651818143,7.490174,"{""type"":""Point"",""coordinates"":[108.27847805838383,13.817389679706423]}"
00000000000000000033,2505.0,1434.0,516.0,743.0,645.0,3259.0,0.38887706,0.6695697,646,0,0.30480779460775165,11.171577,"{""type"":""Point"",""coordinates"":[108.33507296895415,13.761066774300346]}"
000000000000000001a7,2556.0,1593.0,518.0,751.0,717.0,3187.0,0.33347282,0.6326844,652,0,0.5526784094895388,7.616689,"{""type"":""Point"",""coordinates"":[108.35663272254757,13.814968387834398]}"
000000000000000002ac,2867.5,1929.0,548.0,814.5,1016.0,2713.5,0.16898222,0.45515484,652,0,0.7795658750048154,9.384864,"{""type"":""Point"",""coordinates"":[108.27200790275526,13.889346193405878]}"
00000000000000000302,3544.0,2524.0,792.0,1079.0,1253.0,2542.0,0.003553099,0.33965746,654,0,0.38373739155171516,7.293566,"{""type"":""Point"",""coordinates"":[108.27874560444704,13.820626987071225]}"
00000000000000000004,2645.5,1557.0,480.5,704.5,674.5,2902.0,0.30163714,0.6228156,655,0,0.289065460804958,1.3310918,"{""type"":""Point"",""coordinates"":[108.29734451494096,13.808230686142647]}"
0000000000000000023a,3087.0,2225.0,799.5,1077.5,1344.0,2327.5,0.022515101,0.26787415,655,0,0.39351193579970434,1.909514,"{""type"":""Point"",""coordinates"":[108.29060681324918,13.812542636861325]}"
00000000000000000074,1927.5,978.5,351.5,535.0,460.0,2473.0,0.43300015,0.686328,661,0,0.4104393239286799,7.814133,"{""type"":""Point"",""coordinates"":[108.35609317132011,13.816043031188281]}"
000000000000000001e1,2799.0,2060.0,629.5,823.0,951.0,2361.5,0.06818953,0.42581132,661,0,0.6974077141855373,8.633001,"{""type"":""Point"",""coordinates"":[108.27578476134755,13.820894533134432]}"
000000000000000002f8,2048.5,1035.0,401.0,636.5,493.0,2999.0,0.48686168,0.71764034,661,0,0.7958670095564541,11.1727295,"{""type"":""Point"",""coordinates"":[108.35636071738331,13.815235933897608]}"
00000000000000000005,3280.0,2452.0,692.0,827.0,1105.0,2511.0,0.011887971,0.38882744,662,0,0.4380138917627552,2.862957,"{""type"":""Point"",""coordinates"":[108.29087435931241,13.813349734152002]}"
0000000000000000009c,4196.0,3246.0,1033.0,1466.5,1972.5,3051.5,-0.030885272,0.21476911,662,0,0.7036889130363315,5.8636246,"{""type"":""Point"",""coordinates"":[108.3121665668426,14.003343111837223]}"
00000000000000000272,2414.0,1826.0,484.5,786.0,1219.5,2109.0,0.07191868,0.26723748,663,0,0.056287957633659014,9.61674,"{""type"":""Point"",""coordinates"":[108.29114190537561,13.990946810908643]}"
00000000000000000190,3015.0,2059.0,782.0,1073.0,1210.0,2665.0,0.12828112,0.37548387,664,0,0.08989808406722988,6.719348,"{""type"":""Point"",""coordinates"":[108.30946881070528,13.830865083089938]}"
000000000000000001ba,2280.0,1292.0,514.0,787.0,827.0,2787.0,0.3665114,0.5423354,664,0,0.13924198102414098,2.1221025,"{""type"":""Point"",""coordinates"":[108.32563751112505,13.756754823581664]}"
000000000000000002a5,3059.0,1891.0,741.0,1028.0,1251.0,2574.0,0.15296753,0.34588236,665,0,0.3622059866549895,16.422567,"{""type"":""Point"",""coordinates"":[108.2811713554201,13.833830385290478]}"
000000000000000002dd,3770.0,2612.0,870.0,1199.0,1163.0,2928.0,0.05703971,0.43143487,665,0,0.10681846496997627,3.7047918,"{""type"":""Point"",""coordinates"":[108.29680496371348,13.81065643711572]}"
00000000000000000098,3135.0,2194.0,852.0,1074.5,1227.5,2470.0,0.059176672,0.33603787,666,0,0.005101126988695803,6.3448133,"{""type"":""Point"",""coordinates"":[108.30974081586953,13.831676639481662]}"
000000000000000000c1,2783.0,1840.0,705.0,897.0,966.0,2623.0,0.17544253,0.4616885,669,0,0.7905271005117454,6.234578,"{""type"":""Point"",""coordinates"":[108.31701360968769,13.814156831442672]}"
000000000000000001cd,2272.0,1536.0,418.0,697.0,821.0,2483.0,0.23563075,0.5030266,669,0,0.544421359793246,10.096576,"{""type"":""Point"",""coordinates"":[108.29114190537561,13.99121435697185]}"
000000000000000001d8,2510.0,1535.0,646.5,865.5,934.5,1980.0,0.12660028,0.3587236,670,0,0.571952026589443,13.742549,"{""type"":""Point"",""coordinates"":[108.28009671206621,13.831137088254197]}"
000000000000000002ba,3004.0,2159.0,761.5,957.0,991.0,2557.0,0.08439355,0.44137543,670,0,0.4094673593141319,2.122621,"{""type"":""Point"",""coordinates"":[108.31027590799596,13.827092683598723]}"
000000000000000000a3,2407.0,1627.0,414.0,641.0,760.0,2300.0,0.17137764,0.503268,671,0,0.46472871942697636,9.281211,"{""type"":""Point"",""coordinates"":[108.34342486522725,13.837063233554225]}"
000000000000000002b8,1669.5,874.0,400.0,586.0,461.0,2900.0,0.53683096,0.7256769,671,0,0.40934047662932815,6.025395,"{""type"":""Point"",""coordinates"":[108.23293280022394,13.83814233600916]}"
000000000000000001d4,3406.0,2303.0,665.0,885.0,946.0,2873.0,0.11012365,0.50458235,672,0,0.3846077664044164,11.172789,"{""type"":""Point"",""coordinates"":[108.28225045787505,13.817929230933892]}"
00000000000000000117,2805.0,1868.0,564.0,825.0,898.0,2579.0,0.15988307,0.48346275,673,0,0.45995442255495456,17.607502,"{""type"":""Point"",""coordinates"":[108.3498950208558,13.854043490365745]}"
000000000000000002e9,2073.0,1313.5,389.5,561.0,587.0,2687.0,0.34333208,0.6414172,673,0,0.6470959929306472,6.795191,"{""type"":""Point"",""coordinates"":[108.34369687039151,13.836256136263554]}"
0000000000000000004b,2403.0,1217.0,360.0,658.0,544.0,2843.0,0.4004926,0.6787718,674,0,0.5615854985445218,8.007087,"{""type"":""Point"",""coordinates"":[108.29680496371348,13.812003085633858]}"
000000000000000001cb,3060.0,2353.0,792.0,1059.0,1184.0,2549.0,0.03998368,0.36565766,677,0,0.0930568921924767,11.348892,"{""type"":""Point"",""coordinates"":[108.292760559058,13.83059753702673]}"
0000000000000000015c,2790.0,1888.0,584.0,789.0,815.0,2435.0,0.1265325,0.49846154,678,0,0.7074737806694193,1.3311433,"{""type"":""Point"",""coordinates"":[108.29087435931241,13.82574603508058]}"
000000000000000001d9,1952.0,1141.0,297.0,475.0,466.0,2562.0,0.3837429,0.6922061,679,0,0.17090405707849754,3.0092406,"{""type"":""Point"",""coordinates"":[108.28710195982119,13.838681887236627]}"
0000000000000000002f,2344.0,1733.0,531.0,741.0,954.0,2287.0,0.13781095,0.41129282,680,0,0.4482602412223107,4.239754,"{""type"":""Point"",""coordinates"":[108.24586865237998,13.849191988419596]}"
00000000000000000047,2573.5,1602.0,496.0,764.5,716.5,2563.0,0.23073229,0.5630431,680,0,0.10231143984908186,5.1099653,"{""type"":""Point"",""coordinates"":[108.29410720757615,13.832751282835543]}"
00000000000000000084,4449.5,3553.5,1284.5,1574.5,1767.5,3088.5,-0.07000903,0.2720346,681,0,0.15248040215997805,5.434985,"{""type"":""Point"",""coordinates"":[108.29572586125855,13.827632234826188]}"
000000000000000001ce,3249.0,2259.5,695.5,983.0,1212.0,2478.0,0.046121374,0.34308943,684,0,0.6264471040062777,2.660913,"{""type"":""Point"",""coordinates"":[108.29815161223162,13.836256136263554]}"
00000000000000000228,3484.0,2291.0,696.0,1008.0,1326.0,2711.0,0.08396641,0.34307653,684,0,0.7065935329859481,9.368878,"{""type"":""Point"",""coordinates"":[108.29787960706736,13.83814233600916]}"
00000000000000000318,2869.5,2068.0,627.5,843.0,969.5,2263.5,0.04513448,0.40024745,685,0,0.4676747380493903,9.238661,"{""type"":""Point"",""coordinates"":[108.2827900091025,13.820626987071224]}"
00000000000000000049,2366.0,1389.0,450.0,682.0,566.0,2597.0,0.3030607,0.6421119,686,0,0.21559879053019848,11.632429,"{""type"":""Point"",""coordinates"":[108.28818106227612,13.826825137535515]}"
000000000000000001c7,2347.5,1465.5,446.5,660.5,631.5,2511.5,0.26301232,0.5981546,686,0,0.4033171808640952,12.947624,"{""type"":""Point"",""coordinates"":[108.28575531130305,13.816043031188283]}"
00000000000000000108,3344.0,2373.0,1011.0,1224.0,1443.0,3047.0,0.12435424,0.3572383,687,0,0.08225771828356254,7.6015,"{""type"":""Point"",""coordinates"":[108.30003781197723,13.823587830170714]}"
0000000000000000014b,2175.0,1006.5,329.5,628.0,375.5,2884.0,0.4825858,0.7695966,687,0,0.7671289512271195,2.0858023,"{""type"":""Point"",""coordinates"":[108.2986911634591,13.967768403632832]}"
00000000000000000252,2057.0,1358.0,446.5,668.0,715.5,2382.5,0.27389386,0.5380891,687,0,0.7956640089873569,8.538431,"{""type"":""Point"",""coordinates"":[108.29006726202174,13.979625153333943]}"
000000000000000001dc,3174.0,2234.5,709.0,935.5,1039.0,2946.0,0.13734196,0.47854453,689,0,0.4700655720528434,3.3712518,"{""type"":""Point"",""coordinates"":[108.29761206100414,13.829250888508588]}"
00000000000000000280,2198.0,1313.0,439.5,671.0,630.0,2904.0,0.37728244,0.6434635,689,0,0.3736260470573185,7.6015477,"{""type"":""Point"",""coordinates"":[108.29761206100414,13.825478489017373]}"
00000000000000000003,3039.0,2118.0,680.5,890.0,1058.5,2523.0,0.08726568,0.40890688,690,0,0.461439329412374,9.528267,"{""type"":""Point"",""coordinates"":[108.28818106227611,13.828171786053653]}"
0000000000000000029b,2333.0,1866.0,473.0,660.0,860.0,2110.0,0.06136821,0.42087543,690,0,0.6993656106780759,4.678533,"{""type"":""Point"",""coordinates"":[108.29330011028547,13.986902406253167]}"
000000000000000000e1,2732.0,1798.0,637.0,917.0,1096.0,2849.5,0.22625068,0.44443035,691,0,0.579309898689158,8.966401,"{""type"":""Point"",""coordinates"":[108.29841915829483,13.959956058587194]}"
00000000000000000136,2030.0,1031.0,397.0,667.0,527.0,3067.0,0.49682772,0.70673347,691,0,0.772122402600896,3.8254082,"{""type"":""Point"",""coordinates"":[108.24452200386182,13.974778110488849]}"
00000000000000000255,2650.0,1444.0,441.0,658.0,672.0,2967.0,0.34527317,0.63066775,691,0,0.6318506701992792,3.3718894,"{""type"":""Point"",""coordinates"":[108.29626541248601,13.966154209051481]}"
000000000000000000d3,3978.5,2925.5,878.0,1184.5,1508.0,2573.0,-0.064108394,0.26096544,693,0,0.6499026213775283,3.0092309,"{""type"":""Point"",""coordinates"":[108.29923071468657,13.837874789945955]}"
000000000000000000f7,1473.0,627.5,260.5,423.0,303.5,3169.0,0.6694324,0.825198,693,0,0.6822038569823815,5.786105,"{""type"":""Point"",""coordinates"":[108.3445039676822,13.83814233600916]}"
000000000000000001a8,2292.0,1463.0,460.0,694.0,669.0,3091.0,0.35748792,0.64414895,693,0,0.7742607260027737,7.20371,"{""type"":""Point"",""coordinates"":[108.29491876396789,13.821701630425109]}"
000000000000000000ef,2819.0,1574.0,551.0,798.0,839.0,3154.0,0.33417937,0.5797646,694,0,0.4023607568832134,8.3425,"{""type"":""Point"",""coordinates"":[108.30731506489644,13.976664310234458]}"
00000000000000000012,2688.0,1456.5,446.5,728.5,683.5,3161.0,0.36913913,0.6444271,695,0,0.6654132744402329,7.4391427,"{""type"":""Point"",""coordinates"":[108.29923071468657,13.968307954860299]}"
000000000000000000b0,1745.0,823.0,430.0,607.5,355.5,3077.0,0.5779487,0.79286236,695,0,0.6900692852541028,6.719106,"{""type"":""Point"",""coordinates"":[108.30974081586953,13.822241181652572]}"
00000000000000000171,1961.0,1442.5,525.5,802.0,802.0,1884.0,0.13272208,0.4028295,695,0,0.3238892674660222,5.4350724,"{""type"":""Point"",""coordinates"":[108.27874560444704,13.8411076382097]}"
00000000000000000262,3367.5,2458.0,684.5,952.5,1019.5,2760.0,0.05787658,0.46051064,695,0,0.11219977647212931,5.310212,"{""type"":""Point"",""coordinates"":[108.29222100783055,13.820626987071224]}"
00000000000000000023,2695.0,2078.0,544.0,785.0,800.0,2268.0,0.04371836,0.4784876,696,0,0.0780498537068629,6.719223,"{""type"":""Point"",""coordinates"":[108.30192401172283,13.826285586308046]}"
000000000000000001f1,2993.0,2549.0,997.0,1297.0,1390.0,3119.0,0.10056458,0.3834553,696,0,0.29462737834206487,5.311139,"{""type"":""Point"",""coordinates"":[108.27200790275528,13.899588748525643]}"
00000000000000000253,2461.0,1350.0,549.0,779.0,722.0,2782.0,0.3465634,0.58789957,696,0,0.24363910548103607,5.9866476,"{""type"":""Point"",""coordinates"":[108.30381021146846,13.817661684870682]}"
0000000000000000016c,2891.0,1670.0,497.0,791.0,855.0,2702.0,0.23604758,0.5192578,697,0,5.999065367400247E-4,13.748605,"{""type"":""Point"",""coordinates"":[108.3008449092679,13.966154209051483]}"
00000000000000000036,3069.0,2042.0,694.0,845.0,913.0,2657.0,0.13087891,0.4885154,698,0,0.6053397371458507,2.1225657,"{""type"":""Point"",""coordinates"":[108.29572586125855,13.8198154306795]}"
000000000000000001a0,2155.0,930.5,352.5,661.0,389.5,3250.5,0.55489117,0.785989,698,0,0.4040756666969295,10.268544,"{""type"":""Point"",""coordinates"":[108.29841915829483,13.963188906850943]}"
000000000000000001f0,3151.5,2032.5,841.5,1154.5,1209.5,2955.5,0.18504411,0.4192077,699,0,0.03727852484411753,12.488503,"{""type"":""Point"",""coordinates"":[108.31108746438767,13.984748660444355]}"
000000000000000000e0,2362.0,1266.0,539.0,745.0,745.0,2626.0,0.34943473,0.55799466,700,0,0.16442034887119394,10.429779,"{""type"":""Point"",""coordinates"":[108.35474652280195,13.800413881995954]}"
00000000000000000135,2878.0,1509.0,616.0,854.0,733.0,3147.0,0.35180414,0.62216496,700,0,0.4195246793404025,4.717742,"{""type"":""Point"",""coordinates"":[108.30138446049538,13.972352359515774]}"
00000000000000000275,2325.0,1151.5,404.5,631.5,476.5,3024.5,0.44851533,0.7277921,700,0,0.007036214604144719,2.9394505,"{""type"":""Point"",""coordinates"":[108.29895870952231,13.959956058587192]}"
00000000000000000034,3006.0,1835.5,501.0,775.5,848.5,3071.5,0.25188506,0.5670918,701,0,0.22141322697025823,1.3316468,"{""type"":""Point"",""coordinates"":[108.31566696116955,13.99579831285479]}"
00000000000000000188,3357.5,2473.0,735.5,995.0,1017.5,2725.5,0.048571702,0.45631847,702,0,0.7359269045067145,18.260967,"{""type"":""Point"",""coordinates"":[108.2844086627849,13.817389679706425]}"
000000000000000001f3,1319.0,513.0,298.0,556.0,298.0,3163.0,0.72089225,0.82779545,702,0,0.4738318805506486,0.92740995,"{""type"":""Point"",""coordinates"":[108.2434429014069,13.980976260953138]}"
00000000000000000051,2379.5,1555.5,728.5,1013.5,1109.0,2845.5,0.2931152,0.43912,703,0,0.1606114436152991,1.8543341,"{""type"":""Point"",""coordinates"":[108.30515685998658,14.081765322064175]}"
000000000000000001c1,2567.0,1822.5,645.5,1017.0,792.5,2853.5,0.2204876,0.56527704,703,0,0.0890484150064339,2.0860088,"{""type"":""Point"",""coordinates"":[108.32105801434318,14.076106722827351]}"
00000000000000000285,2030.0,1748.0,695.5,1045.5,1579.5,1797.5,0.01396136,0.06455434,703,0,0.36144725931875565,4.2405324,"{""type"":""Point"",""coordinates"":[108.27254745398274,13.90201449949872]}"
00000000000000000083,2330.0,1240.0,404.0,701.0,604.0,3078.0,0.42566,0.67191744,704,0,0.3241735755555044,3.9279535,"{""type"":""Point"",""coordinates"":[108.29599340732175,13.980976260953137]}"
00000000000000000092,2331.0,1589.0,541.0,751.0,991.0,2385.0,0.20030196,0.4129147,704,0,0.38053261355943335,13.77157,"{""type"":""Point"",""coordinates"":[108.28494375491132,13.955372102704253]}"
00000000000000000118,2747.0,1828.0,508.0,768.0,977.0,2641.0,0.18191989,0.4599226,704,0,0.1310036353924564,9.616659,"{""type"":""Point"",""coordinates"":[108.29141391053986,13.968307954860299]}"
00000000000000000192,1517.0,644.0,319.0,598.0,360.0,3023.0,0.6487592,0.7871711,704,0,0.5406872047656054,3.4110935,"{""type"":""Point"",""coordinates"":[108.24452200386182,13.982050904307014]}"
000000000000000002a2,2800.0,2353.0,623.0,870.0,1396.0,1991.0,-0.083333336,0.17567168,704,0,0.17218912459290137,4.6273675,"{""type"":""Point"",""coordinates"":[108.28251800393825,13.875063692731691]}"
00000000000000000219,3237.5,2051.5,916.5,1182.5,1358.0,3057.0,0.19682881,0.38482445,705,0,0.727623454597591,5.8636327,"{""type"":""Point"",""coordinates"":[108.35124166937395,14.006308414037766]}"
