system:index,defo,elevation,rand,slope,treecover2000,.geo
00000000000000000287,0,847,0.007527408127906421,21,86,"{""type"":""Point"",""coordinates"":[108.41202367583347,14.252218918933197]}"
00000000000000000200,0,985,0.6192679227694017,23,86,"{""type"":""Point"",""coordinates"":[108.35057726331699,14.457845904911801]}"
000000000000000004b9,0,898,0.23464374108685682,23,86,"{""type"":""Point"",""coordinates"":[108.4748167368681,14.241441271687018]}"
00000000000000000296,0,865,0.10149913027220303,38,86,"{""type"":""Point"",""coordinates"":[108.42603863044447,14.254377123843067]}"
0000000000000000044f,0,775,0.7964129359925403,1,87,"{""type"":""Point"",""coordinates"":[108.61172005741099,14.4839851552871]}"
00000000000000000191,0,898,0.41450435062920565,6,87,"{""type"":""Point"",""coordinates"":[108.53545159299286,14.476979907532137]}"
000000000000000003f2,0,582,0.6185211453064203,7,87,"{""type"":""Point"",""coordinates"":[108.59285360085386,14.182153064080405]}"
000000000000000004c9,0,901,0.054182090940778194,7,87,"{""type"":""Point"",""coordinates"":[108.51577803914505,14.35570573618157]}"
0000000000000000019a,0,1049,0.17975792019541514,8,87,"{""type"":""Point"",""coordinates"":[108.40932591969613,14.4268506934893]}"
000000000000000002c8,0,684,0.45456555525836984,9,87,"{""type"":""Point"",""coordinates"":[108.48748058385989,14.143345507612262]}"
0000000000000000004b,0,649,0.20077625559784273,11,87,"{""type"":""Point"",""coordinates"":[108.540303094939,14.224733020039757]}"
000000000000000003ba,0,922,0.39987168668090134,11,87,"{""type"":""Point"",""coordinates"":[108.40636507659666,14.204519914964486]}"
00000000000000000370,0,689,0.6547685274784026,14,87,"{""type"":""Point"",""coordinates"":[108.44948458378346,14.275125321044747]}"
0000000000000000020c,0,682,0.2564969679288015,15,87,"{""type"":""Point"",""coordinates"":[108.46619283543073,14.147925004394153]}"
000000000000000005d3,0,975,0.6581187082486466,16,87,"{""type"":""Point"",""coordinates"":[108.445440179128,14.391280444385961]}"
00000000000000000250,0,919,0.34863148998529225,18,87,"{""type"":""Point"",""coordinates"":[108.48855968631483,14.1331029524925]}"
00000000000000000015,0,572,0.18796398841381323,19,87,"{""type"":""Point"",""coordinates"":[108.51901088740881,14.175143357224385]}"
000000000000000004d1,0,1046,0.5005937280914576,20,87,"{""type"":""Point"",""coordinates"":[108.4052859741417,14.4023300967964]}"
0000000000000000002a,0,1074,0.6396315882622261,22,87,"{""type"":""Point"",""coordinates"":[108.47724248784118,14.120706651563916]}"
00000000000000000390,0,764,0.12487311245023403,22,87,"{""type"":""Point"",""coordinates"":[108.43519762400824,14.254377123843067]}"
00000000000000000170,0,894,0.778211024101548,23,87,"{""type"":""Point"",""coordinates"":[108.41902892358843,14.18727211208976]}"
000000000000000002f4,0,1167,0.4434138596827576,30,87,"{""type"":""Point"",""coordinates"":[108.32363091565102,14.288061173200797]}"
00000000000000000274,0,1155,0.44927074877825257,36,87,"{""type"":""Point"",""coordinates"":[108.37159746568292,14.190776965517767]}"
000000000000000005e2,0,868,0.39354858734953957,47,87,"{""type"":""Point"",""coordinates"":[108.50769368893515,14.300189928066168]}"
000000000000000004fa,0,667,0.37870464342114085,0,89,"{""type"":""Point"",""coordinates"":[108.63381490313083,14.145771258585338]}"
000000000000000004bf,0,705,0.4891364074807044,1,89,"{""type"":""Point"",""coordinates"":[108.56778899383244,14.242248368977695]}"
0000000000000000020f,0,660,0.38613771760123017,3,89,"{""type"":""Point"",""coordinates"":[108.66265190964344,14.154395160022702]}"
00000000000000000478,0,674,0.43495930241303493,3,89,"{""type"":""Point"",""coordinates"":[108.66507766061652,14.155469803376581]}"
000000000000000005da,0,1103,0.19347288993923029,3,89,"{""type"":""Point"",""coordinates"":[108.39639452664113,14.450296646828315]}"
00000000000000000642,0,743,0.32224805724768,3,89,"{""type"":""Point"",""coordinates"":[108.59689800550935,14.291566026628804]}"
00000000000000000043,0,1052,0.7268817463791596,4,89,"{""type"":""Point"",""coordinates"":[108.42522707405271,14.455420153938721]}"
00000000000000000073,0,961,0.7470986551965079,4,89,"{""type"":""Point"",""coordinates"":[108.52197618960933,14.372953539056294]}"
00000000000000000014,0,828,0.19919343510224874,5,89,"{""type"":""Point"",""coordinates"":[108.48344063830547,14.281863022736504]}"
000000000000000000d0,0,659,0.3729995536939187,5,89,"{""type"":""Point"",""coordinates"":[108.6615728071885,14.155741808540842]}"
00000000000000000366,0,691,0.16937205385033915,5,89,"{""type"":""Point"",""coordinates"":[108.51335228817199,14.201826617928205]}"
00000000000000000599,0,641,0.07423444325670381,5,89,"{""type"":""Point"",""coordinates"":[108.50823324016262,14.181341507688677]}"
00000000000000000622,0,833,0.6088646180763421,5,89,"{""type"":""Point"",""coordinates"":[108.61926485639341,14.382924089011805]}"
0000000000000000018b,0,1174,0.12475809852044795,6,89,"{""type"":""Point"",""coordinates"":[108.39477587295875,14.481559404314025]}"
000000000000000004c2,0,666,0.4430223655681893,6,89,"{""type"":""Point"",""coordinates"":[108.60498235571924,14.222574815129887]}"
00000000000000000558,0,1190,0.3960091881903486,6,89,"{""type"":""Point"",""coordinates"":[108.38480532300325,14.511475513281594]}"
000000000000000000dc,0,768,0.7947344945233902,7,89,"{""type"":""Point"",""coordinates"":[108.4470588328104,14.247367416987048]}"
000000000000000002a6,0,664,0.48629853478706897,7,89,"{""type"":""Point"",""coordinates"":[108.50176308453406,14.316898179713432]}"
000000000000000003ca,0,934,0.40759174179586266,7,89,"{""type"":""Point"",""coordinates"":[108.59501180576373,14.440326096872809]}"
000000000000000004c6,0,657,0.24350510705371586,7,89,"{""type"":""Point"",""coordinates"":[108.5993237564824,14.234164018767792]}"
00000000000000000469,0,685,0.3644305489546007,8,89,"{""type"":""Point"",""coordinates"":[108.57452669552421,14.234164018767796]}"
000000000000000004bb,0,682,0.7242805122254456,8,89,"{""type"":""Point"",""coordinates"":[108.45891558251151,14.147385453166684]}"
000000000000000001d4,0,667,0.48875283024542726,9,89,"{""type"":""Point"",""coordinates"":[108.54084264616648,14.16975676315182]}"
0000000000000000022c,0,794,0.48365480036320696,9,89,"{""type"":""Point"",""coordinates"":[108.4866734865692,14.25949617185242]}"
00000000000000000341,0,1077,0.3057090697354733,9,89,"{""type"":""Point"",""coordinates"":[108.45918312857471,14.515515458836015]}"
00000000000000000501,0,847,0.6704034589339137,9,89,"{""type"":""Point"",""coordinates"":[108.49179253457856,14.17918776187986]}"
0000000000000000059f,0,1138,0.309482542053368,9,89,"{""type"":""Point"",""coordinates"":[108.3799538210571,14.433588395181054]}"
000000000000000000b4,0,1001,0.11956339878566824,10,89,"{""type"":""Point"",""coordinates"":[108.42172667972578,14.394245746586504]}"
0000000000000000014b,0,993,0.04611452209138245,10,89,"{""type"":""Point"",""coordinates"":[108.30988350710325,14.384542742694206]}"
00000000000000000436,0,1123,0.009782967025429024,10,89,"{""type"":""Point"",""coordinates"":[108.41687517777962,14.488029559942579]}"
00000000000000000464,0,656,0.0617128242508721,10,89,"{""type"":""Point"",""coordinates"":[108.45675737760165,14.366755388592013]}"
000000000000000004f7,0,744,0.3372786415507433,10,89,"{""type"":""Point"",""coordinates"":[108.53033254498351,14.253837572615598]}"
00000000000000000515,0,821,0.5188698907132622,10,89,"{""type"":""Point"",""coordinates"":[108.6173786566478,14.322017227722784]}"
000000000000000005eb,0,666,0.6345051164686418,10,89,"{""type"":""Point"",""coordinates"":[108.54865499121212,14.223653917584823]}"
00000000000000000254,0,654,0.46316759917740746,11,89,"{""type"":""Point"",""coordinates"":[108.5025746409258,14.178380664589184]}"
00000000000000000286,0,886,0.5843549685722155,11,89,"{""type"":""Point"",""coordinates"":[108.44867302739175,14.314744433904615]}"
000000000000000005d5,0,992,0.6521999056106212,11,89,"{""type"":""Point"",""coordinates"":[108.45055922713735,14.138761551729322]}"
00000000000000000563,0,672,0.7256969910582803,12,89,"{""type"":""Point"",""coordinates"":[108.62519100169347,14.247906968214519]}"
00000000000000000068,0,655,0.7096999178437468,13,89,"{""type"":""Point"",""coordinates"":[108.50149553847086,14.121513748854593]}"
0000000000000000006d,0,1263,0.4657005168312227,13,89,"{""type"":""Point"",""coordinates"":[108.40312776923186,14.5850462215624]}"
0000000000000000006f,0,661,0.6166945779046219,13,89,"{""type"":""Point"",""coordinates"":[108.48748058385989,14.203440812509553]}"
00000000000000000076,0,689,0.13246351158820668,13,89,"{""type"":""Point"",""coordinates"":[108.47912868758678,14.081359543868313]}"
0000000000000000016e,0,689,0.29998435984915583,14,89,"{""type"":""Point"",""coordinates"":[108.49637649046151,14.225807663393638]}"
00000000000000000253,0,904,0.3138578759508178,14,89,"{""type"":""Point"",""coordinates"":[108.39585497541368,14.227965868303505]}"
00000000000000000293,0,702,0.24116929037570523,14,89,"{""type"":""Point"",""coordinates"":[108.6001308537731,14.278630174472758]}"
0000000000000000036e,0,993,0.4044249381708158,14,89,"{""type"":""Point"",""coordinates"":[108.40690462782412,14.378344592229912]}"
0000000000000000041e,0,634,0.02226230421293285,14,89,"{""type"":""Point"",""coordinates"":[108.4532569832747,14.346814288680996]}"
000000000000000000db,0,864,0.17057215936542836,15,89,"{""type"":""Point"",""coordinates"":[108.44867302739175,14.160053759259524]}"
0000000000000000010b,0,712,0.5571722510231839,15,89,"{""type"":""Point"",""coordinates"":[108.52763478884617,14.2441345687233]}"
00000000000000000193,0,801,0.5103653538183871,15,89,"{""type"":""Point"",""coordinates"":[108.51469893669012,14.290758929338132]}"
000000000000000003e0,0,614,0.33574316729168896,15,89,"{""type"":""Point"",""coordinates"":[108.50742614287194,14.12043910550071]}"
00000000000000000491,0,1285,0.6695954090731576,15,89,"{""type"":""Point"",""coordinates"":[108.3837262205483,14.55540211775909]}"
0000000000000000028c,0,898,0.6728849155715241,16,89,"{""type"":""Point"",""coordinates"":[108.43088567328955,14.181073961625467]}"
0000000000000000042d,0,844,0.3042395599715929,16,89,"{""type"":""Point"",""coordinates"":[108.54461504565768,14.303155230266709]}"
000000000000000004a5,0,1136,0.14100549710798305,16,89,"{""type"":""Point"",""coordinates"":[108.44112822840931,14.195356462299653]}"
0000000000000000060b,0,1035,0.3668902159730414,16,89,"{""type"":""Point"",""coordinates"":[108.44517263306479,14.411221544296971]}"
00000000000000000628,0,1014,0.0540528659070052,16,89,"{""type"":""Point"",""coordinates"":[108.465381279039,14.452187305674979]}"
00000000000000000631,0,738,0.7461090291841639,16,89,"{""type"":""Point"",""coordinates"":[108.5481198990857,14.30153657658431]}"
00000000000000000232,0,670,0.08915415378533853,17,89,"{""type"":""Point"",""coordinates"":[108.4950253828423,14.165444812433137]}"
00000000000000000344,0,752,0.2529812945969879,17,89,"{""type"":""Point"",""coordinates"":[108.46106932832032,14.139840654184255]}"
0000000000000000051c,0,774,0.5832642124469393,17,89,"{""type"":""Point"",""coordinates"":[108.58881365529945,14.334417987752422]}"
00000000000000000465,0,828,0.32610796703352163,18,89,"{""type"":""Point"",""coordinates"":[108.41876137752524,14.233624467540327]}"
00000000000000000494,0,651,0.14194063270910906,18,89,"{""type"":""Point"",""coordinates"":[108.44867302739175,14.263540576507898]}"
0000000000000000008b,0,941,0.4616325102183887,19,89,"{""type"":""Point"",""coordinates"":[108.49960933872526,14.36217589181012]}"
00000000000000000100,0,916,0.7959311314146035,19,89,"{""type"":""Point"",""coordinates"":[108.43142522451703,14.388315142185421]}"
000000000000000003ce,0,905,0.4904380162820646,19,89,"{""type"":""Point"",""coordinates"":[108.33521566018787,14.36675538859201]}"
0000000000000000043d,0,927,0.6707103767876615,19,89,"{""type"":""Point"",""coordinates"":[108.39585497541368,14.220421069321075]}"
00000000000000000632,0,1123,0.534265046201128,19,89,"{""type"":""Point"",""coordinates"":[108.36028026720929,14.441137653264539]}"
0000000000000000000d,0,850,0.49417594043778823,20,89,"{""type"":""Point"",""coordinates"":[108.46295552806593,14.17784111336172]}"
00000000000000000282,0,772,0.16253418151105037,21,89,"{""type"":""Point"",""coordinates"":[108.4909854372879,14.176494464843582]}"
000000000000000005db,0,561,0.5341756105306881,21,89,"{""type"":""Point"",""coordinates"":[108.54326839713954,14.14388505883973]}"
000000000000000004fb,0,624,0.14786293009649532,22,89,"{""type"":""Point"",""coordinates"":[108.49826269020713,14.20532701225516]}"
000000000000000000ac,0,757,0.7480824050625603,23,89,"{""type"":""Point"",""coordinates"":[108.42522707405271,14.295877977347482]}"
000000000000000000c4,0,689,0.7032561149576375,23,89,"{""type"":""Point"",""coordinates"":[108.49610448529724,14.178380664589184]}"
00000000000000000431,0,853,0.1690089199446101,23,89,"{""type"":""Point"",""coordinates"":[108.55054119095772,14.400171891886531]}"
00000000000000000467,0,1145,0.30247002327910877,23,89,"{""type"":""Point"",""coordinates"":[108.38723107397632,14.420384996961806]}"
0000000000000000047b,0,855,0.707966296247985,23,89,"{""type"":""Point"",""coordinates"":[108.49987688478845,14.075700944631487]}"
00000000000000000425,0,752,0.41247380509865184,24,89,"{""type"":""Point"",""coordinates"":[108.5009559872434,14.124479051055134]}"
000000000000000002bc,0,645,0.37567179054790145,25,89,"{""type"":""Point"",""coordinates"":[108.43600918039995,14.285907427391985]}"
00000000000000000618,0,690,0.59559254003126,25,89,"{""type"":""Point"",""coordinates"":[108.46592083026648,14.147657458330947]}"
000000000000000000ef,0,838,0.07866799864002372,26,89,"{""type"":""Point"",""coordinates"":[108.44058867718185,14.349240039654074]}"
00000000000000000224,0,1108,0.19669460550280404,26,89,"{""type"":""Point"",""coordinates"":[108.43466253188183,14.484524706514566]}"
0000000000000000035f,0,1030,0.7118672479216982,26,89,"{""type"":""Point"",""coordinates"":[108.56132329730494,14.333338885297483]}"
0000000000000000061d,0,1016,0.5973978976766976,27,89,"{""type"":""Point"",""coordinates"":[108.4211871284983,14.326329178441467]}"
0000000000000000043c,0,1025,0.09715427895617701,29,89,"{""type"":""Point"",""coordinates"":[108.46619283543073,14.085943499751254]}"
00000000000000000457,0,794,0.1782368177013628,29,89,"{""type"":""Point"",""coordinates"":[108.4516383295923,14.394245746586504]}"
000000000000000005e3,0,1026,0.301748653486993,30,89,"{""type"":""Point"",""coordinates"":[108.33629476264281,14.378612138293123]}"
000000000000000000c7,0,1115,0.21713769084961143,31,89,"{""type"":""Point"",""coordinates"":[108.32389846171422,14.378072587065656]}"
00000000000000000400,0,1119,0.7228060546827174,32,89,"{""type"":""Point"",""coordinates"":[108.32093315951369,14.323096330177716]}"
000000000000000004b4,0,1233,0.1476417298372713,32,89,"{""type"":""Point"",""coordinates"":[108.37105791445548,14.477247453595345]}"
000000000000000004c0,0,1390,0.3846095598880227,32,89,"{""type"":""Point"",""coordinates"":[108.41094457337853,14.292105577856269]}"
000000000000000004cf,0,746,0.7308159830401025,32,89,"{""type"":""Point"",""coordinates"":[108.45648983153843,14.387508044894746]}"
0000000000000000052f,0,1022,0.0748711950070664,32,89,"{""type"":""Point"",""coordinates"":[108.38857772249445,14.382656542948599]}"
00000000000000000536,0,796,0.4835598189639302,34,89,"{""type"":""Point"",""coordinates"":[108.46134133348458,14.231198716567253]}"
000000000000000005c6,0,823,0.470443630636148,34,89,"{""type"":""Point"",""coordinates"":[108.4095979248604,14.241708817750226]}"
000000000000000000a0,0,933,0.49405846698054956,35,89,"{""type"":""Point"",""coordinates"":[108.49475783677912,14.072196091203482]}"
000000000000000002d5,0,886,0.2760941146526503,35,89,"{""type"":""Point"",""coordinates"":[108.3247055590049,14.387236039730485]}"
0000000000000000017a,0,1021,0.4534236229181242,37,89,"{""type"":""Point"",""coordinates"":[108.35273546822685,14.438711902291466]}"
00000000000000000541,0,1502,0.12671686091488787,38,89,"{""type"":""Point"",""coordinates"":[108.38803817126698,14.253298021388133]}"
00000000000000000218,0,1046,0.341251606493747,42,89,"{""type"":""Point"",""coordinates"":[108.31662120879498,14.400983448278259]}"
00000000000000000439,0,913,0.7973460181445609,45,89,"{""type"":""Point"",""coordinates"":[108.32363091565102,14.43763279983653]}"
00000000000000000177,0,859,0.7776683145702972,55,89,"{""type"":""Point"",""coordinates"":[108.44004912595437,14.323907886569447]}"
00000000000000000178,0,677,0.3904789020494892,2,90,"{""type"":""Point"",""coordinates"":[108.57021474480551,14.223114366357358]}"
