system:index,defo,district,elevation,label_std,label_test_period,label_train_period,lat,lon,loss_any_2001_2024,loss_first_year,mean_elevation_m,mean_slope_deg,rain_last12m_total_mm,rain_mean_annual_2000_2024_mm,rand,slope,split,treecover2000,.geo
00000000000000000ae6_0,1,KBang,852,1,0,1,14.360289692064512,108.56617479925109,1,2018,852,8.448677,3001.057534530759,2400.0190920016626,0.35322760506938256,8,train,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000797_0,1,KBang,848,1,0,1,14.323096330177716,108.48398018953291,1,2017,852,5.547545,3410.552547223866,2766.438409104254,0.41867726172631325,9,train,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009df_0,1,KBang,1015,1,1,0,14.393166644131568,108.44004912595439,1,2021,1007,14.74192,3307.1987401247025,2646.067406310553,0.5549168333063246,10,train,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b78_0,1,KBang,540,1,1,0,14.025036638462238,108.61683910542034,1,2022,534,7.8207307,2391.06220805645,2115.0544911156617,0.13770990875930733,11,train,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b7c_0,1,KBang,598,1,0,1,14.155202257313375,108.49044588606041,1,2017,601,11.938163,3179.5106303691864,2674.3027243573615,0.009137092214644538,11,train,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bae_0,1,KBang,683,1,0,1,14.235510667285936,108.49017833999721,1,2017,680,12.450556,3116.021737858653,2587.275775269555,0.5106736917458162,11,train,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c41_0,1,KBang,960,1,1,0,14.399632340659066,108.43978157989118,1,2022,960,11.226345,3307.1987401247025,2646.067406310553,0.26684276056984146,11,train,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000707_0,1,KBang,719,1,1,0,14.207752763228235,108.41525652409723,0,2020,722,6.9156575,3484.5955844521523,2837.824403122823,0.504697555565069,12,train,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000071c_0,1,KBang,950,1,1,0,14.396671497559577,108.42280132307964,0,2024,950,12.331328,3307.1987401247025,2646.067406310553,0.5118153061953556,12,train,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007d1_0,1,KBang,616,1,1,0,14.164365709978206,108.50769368893515,1,2020,613,15.081645,2927.8332602009177,2497.137565198986,0.6995516194906815,12,train,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009d0_0,1,KBang,581,1,0,1,14.134182054947429,108.52440194058242,1,2016,573,13.425093,3335.206618718803,2843.7770705979806,0.06261207936939484,13,train,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000919_0,1,KBang,772,1,1,0,14.22392146364803,108.46214843077524,1,2023,779,11.920271,3116.021737858653,2587.275775269555,0.3174995389904104,15,train,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000841_0,1,KBang,598,1,0,1,14.134182054947429,108.5252090378731,1,2016,591,13.631547,3335.206618718803,2843.7770705979806,0.2652893129275725,16,train,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000948_0,1,KBang,718,1,0,1,14.226619219785364,108.42468752282525,1,2016,724,4.2453914,3484.5955844521523,2837.824403122823,0.752535478743549,16,train,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000820_0,1,KBang,756,1,0,0,14.182960161371076,108.47400518047637,0,0,756,16.699347,3179.5106303691864,2674.3027243573615,0.7732460195620773,17,train,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a3d_0,1,KBang,818,1,0,1,14.320403033141435,108.49287163703349,1,2014,817,17.803097,3410.552547223866,2766.438409104254,0.14986224949865,17,train,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006f4_0,1,KBang,858,1,0,1,14.235782672450197,108.4408606823461,1,2017,858,17.588633,3484.5955844521523,2837.824403122823,0.7668462783166662,18,train,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c02_0,1,KBang,914,1,0,0,14.389661790703556,108.42441997676204,0,0,913,18.214521,3307.1987401247025,2646.067406310553,0.6597585864679428,18,train,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006da_0,1,KBang,555,1,1,0,14.186193009634824,108.51119854236318,1,2021,553,16.605341,2927.8332602009177,2497.137565198986,0.31501785474958144,19,train,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007f2_0,1,KBang,644,1,0,1,14.264887225026039,108.43304387819943,0,2018,655,28.85571,3954.77065885067,3193.707802749039,0.10834511676927905,20,train,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b9e_0,1,KBang,575,1,0,1,14.193737808617254,108.52440194058241,1,2016,590,13.916765,2927.8332602009177,2497.137565198986,0.17328789278079637,20,train,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000681_0,1,KBang,603,1,1,0,14.242520374141955,108.5044608406714,1,2023,601,19.497526,3132.6109425723553,2663.5936415282367,0.6026485662351284,21,train,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006fa_0,1,KBang,643,1,0,0,14.265966327480973,108.43573717523569,0,0,652,16.070185,3954.77065885067,3193.707802749039,2.2201804120869362E-4,21,train,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000717_0,1,KBang,592,1,0,0,14.22392146364803,108.53518404692966,0,0,600,30.226496,3132.6109425723553,2663.5936415282367,0.11848578751358108,24,train,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007cd_0,1,KBang,874,1,0,1,14.237936418259011,108.4419353257,1,2016,874,25.928827,3484.5955844521523,2837.824403122823,0.6509028270949377,26,train,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008d5_0,1,KBang,770,1,0,0,14.258689074561747,108.4408606823461,0,0,769,14.4010725,3954.77065885067,3193.707802749039,0.7970657002740024,1,train,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000949_0,1,KBang,760,1,0,1,14.337378830851907,108.50931234261755,0,2016,763,6.919322,3361.179399266839,2766.2203726602984,0.45483246125322974,4,train,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000844_0,1,KBang,509,1,0,1,14.157356003122189,108.54003108977474,1,2016,510,6.3520374,2927.8332602009177,2497.137565198986,0.03234953402764085,5,train,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a57_0,1,KBang,898,1,1,0,14.370260242020015,108.47562383415878,1,2020,898,5.1203876,3174.5908024162054,2515.3602785260928,0.7781547542554182,5,train,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b6e_0,1,KBang,806,1,1,0,14.206138568646887,108.45083123230162,1,2020,808,13.377441,3116.021737858653,2587.275775269555,0.6239426501693044,6,train,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c16_0,1,KBang,579,1,0,0,14.162207505068338,108.49179253457856,0,0,579,6.464861,3179.5106303691864,2674.3027243573615,0.16677572858305512,6,train,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ad_0,1,KBang,511,1,1,0,14.118280900590841,108.57156585242471,1,2022,507,4.859329,2848.0301147326827,2458.056594692424,0.7139584236692575,7,train,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000809_0,1,KBang,603,1,0,1,14.269466721807927,108.44247487692745,1,2018,598,7.493941,3954.77065885067,3193.707802749039,0.08283569981479799,7,train,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000775_0,1,KBang,606,1,0,1,14.269466721807927,108.44274688209173,1,2018,599,10.028029,3954.77065885067,3193.707802749039,0.7056099501354607,8,train,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b3a_0,1,KBang,916,1,0,0,14.350586688172218,108.5206295410912,0,0,916,6.03379,3057.4028005301952,2452.323266195249,0.49983849745669606,8,train,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009a5_0,1,KBang,609,1,0,0,14.129063006938074,108.55000609883129,0,0,609,10.657135,3335.206618718803,2843.7770705979806,0.17215773572553994,11,train,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000098c_0,1,KBang,728,1,0,1,14.198861315727664,108.47023278098516,1,2017,739,15.036975,3179.5106303691864,2674.3027243573615,0.24221765940935724,12,train,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bb2_0,1,KBang,554,1,0,0,14.242248368977695,108.51793624405491,0,0,542,11.475747,3132.6109425723553,2663.5936415282367,0.5763080571426343,15,train,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b84_0,1,KBang,550,1,1,0,14.178648210652396,108.51577803914505,0,2019,559,18.913864,2927.8332602009177,2497.137565198986,0.2545440921161807,16,train,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009ea_0,1,KBang,763,1,0,1,14.33845793330684,108.49933733356099,0,2016,775,15.378905,3410.552547223866,2766.438409104254,0.39024214283666014,17,train,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a1b_0,1,KBang,739,1,1,0,14.253837572615602,108.4551431830203,1,2019,744,13.120434,3299.3934005498886,2718.926994363391,0.7115962123211459,17,train,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ae1_0,1,KBang,904,1,0,1,14.387775590957952,108.41606362138789,1,2014,907,13.067432,3307.1987401247025,2646.067406310553,0.7491953965367665,17,train,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007bb_0,1,KBang,804,1,0,1,14.20721321200077,108.45137078352907,1,2012,815,16.159813,3116.021737858653,2587.275775269555,0.5508881465642567,18,train,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008f2_0,1,KBang,603,1,1,0,14.149543658076553,108.48370818436867,1,2020,601,19.703485,3364.3139811381698,2879.1407314955827,0.6183914160959231,20,train,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007aa_0,1,KBang,926,1,0,1,14.382384537784338,108.43250432697195,1,2017,926,25.193983,3307.1987401247025,2646.067406310553,0.12459386084251212,25,train,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b79_0,1,KBang,578,1,0,1,14.19940086695513,108.52251574083681,1,2017,578,25.492355,2927.8332602009177,2497.137565198986,0.43842464663285796,25,train,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007c0_0,1,KBang,865,1,0,1,14.378072587065656,108.62034395884837,1,2016,864,3.373852,2952.925736054778,2405.8077794335663,0.5519624777079849,3,train,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000080c_0,1,KBang,564,1,0,1,14.14226640515733,108.49799068504285,1,2018,568,4.7243295,3364.3139811381698,2879.1407314955827,0.43675626091792485,4,train,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000761_0,1,KBang,680,1,0,1,14.224461014875498,108.42441997676204,1,2016,681,6.464861,3484.5955844521523,2837.824403122823,0.2591152915860351,5,train,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009b5_0,1,KBang,767,1,0,1,14.201826617928205,108.46376708445766,1,2018,767,3.0135496,3116.021737858653,2587.275775269555,0.6389562113292118,5,train,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008b6_0,1,KBang,951,1,0,1,14.355977741345828,108.50769368893515,1,2018,951,7.3788605,3057.4028005301952,2452.323266195249,0.2897183191034207,7,train,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c04_0,1,KBang,662,1,0,0,14.174603805996918,108.47858913635932,0,0,665,5.003856,3179.5106303691864,2674.3027243573615,0.3293100974394202,7,train,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a0e_0,1,KBang,553,1,0,1,14.14388505883973,108.5025746409258,1,2017,553,7.9049053,3335.206618718803,2843.7770705979806,0.05025977057902631,8,train,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c72_0,1,KBang,865,1,0,1,14.375379290029372,108.45244542688296,1,2017,865,13.762944,3174.5908024162054,2515.3602785260928,0.5817219102563032,8,train,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bb0_0,1,KBang,607,1,0,1,14.17137095773317,108.50634704041703,1,2018,614,15.1903,2927.8332602009177,2497.137565198986,0.290442914354595,9,train,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000aba_0,1,KBang,732,1,0,0,14.206673660773301,108.4139098755791,0,0,732,9.895843,3484.5955844521523,2837.824403122823,0.7611800570989522,10,train,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c45_0,1,KBang,855,1,0,1,14.35112623939968,108.48936678360549,0,2017,857,16.167145,3174.5908024162054,2515.3602785260928,0.5856476260069092,11,train,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c06_0,1,KBang,872,1,0,0,14.380498338038727,108.4408606823461,0,0,872,11.856863,3307.1987401247025,2646.067406310553,0.37683740234914154,12,train,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b6a_0,1,KBang,1142,1,1,0,14.497193012607406,108.43681627769064,1,2021,1150,18.150768,3082.7387473136187,2420.537351960532,0.597427931323807,13,train,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b0f_0,1,KBang,669,1,0,1,14.317170184877689,108.45406408056536,1,2002,679,27.56386,3410.552547223866,2766.438409104254,0.7274199021892317,14,train,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c70_0,1,KBang,560,1,0,1,14.147117907103476,108.5168571416,1,2012,565,15.08144,3335.206618718803,2843.7770705979806,0.1144832611092702,15,train,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008b8_0,1,KBang,655,1,0,0,14.195896013527124,108.47804958513184,0,0,666,19.108257,3179.5106303691864,2674.3027243573615,0.2768788867818326,16,train,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000731_0,1,KBang,776,1,1,0,14.323907886569447,108.51173809359062,1,2021,771,16.381607,3361.179399266839,2766.2203726602984,0.4596881960959792,19,train,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a59_0,1,KBang,599,1,1,0,14.10453795114412,108.53814489002914,1,2019,612,23.610008,3335.206618718803,2843.7770705979806,0.09139837433171893,21,train,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000954_0,1,KBang,574,1,1,0,14.19347026255405,108.5128127369445,1,2024,592,26.73301,2927.8332602009177,2497.137565198986,0.2460154981706093,22,train,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000971_0,1,KBang,552,1,1,0,14.153855608795237,108.55620424929559,1,2021,552,24.263641,2894.3183166086674,2468.4566263710717,0.1349578875641101,24,train,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b5f_0,1,KBang,728,1,1,0,14.277823077182084,108.56240239975988,1,2020,746,22.66638,3002.574410483241,2569.066161002828,0.06465643527063814,24,train,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ada_0,1,KBang,701,1,1,0,14.307467180985393,108.46565328420327,1,2020,701,33.065155,3410.552547223866,2766.438409104254,0.2471279670196429,33,train,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000706_0,1,KBang,712,1,0,1,14.296685074638159,108.55431804954998,1,2016,714,2.0864353,3002.574410483241,2569.066161002828,0.36962850426766947,3,train,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b2d_0,1,KBang,728,1,1,0,14.273511126463399,108.4651137329758,1,2020,728,3.41417,3299.3934005498886,2718.926994363391,0.2148929777674966,3,train,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000823_0,1,KBang,518,1,0,1,14.182960161371076,108.53383293931044,0,2016,517,2.0862145,2927.8332602009177,2497.137565198986,0.0035807223723985926,4,train,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000074e_0,1,KBang,841,1,0,0,14.361903886645859,108.32955706095105,0,0,841,5.798982,3714.876072347164,2911.4369120395304,0.4576285248234233,6,train,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007dc_0,1,KBang,749,1,0,0,14.33064112916015,108.5128127369445,0,0,745,5.4382806,3361.179399266839,2766.2203726602984,0.6299986524202313,6,train,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000758_0,1,KBang,573,1,0,1,14.130137650291957,108.50688659164447,1,2017,571,10.767528,3335.206618718803,2843.7770705979806,0.4103890283706024,7,train,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c4a_0,1,KBang,673,1,0,1,14.222574815129887,108.4276528250258,1,2017,672,2.1255836,3484.5955844521523,2837.824403122823,0.3312820386030032,7,train,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a48_0,1,KBang,574,1,0,1,14.29561043128428,108.48640148140495,1,2017,576,6.6341567,3299.3934005498886,2718.926994363391,0.2796202176844891,9,train,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a9b_0,1,KBang,675,1,1,0,14.220688615384281,108.42549907921698,1,2021,671,10.580331,3484.5955844521523,2837.824403122823,0.1268898758999779,9,train,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c4e_0,1,KBang,1017,1,0,0,14.407716690868961,108.45001967590987,0,0,1017,8.645963,3056.5912619680166,2430.7695342178336,0.3064071297313189,9,train,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000090b_0,1,KBang,772,1,0,1,14.22419346881229,108.46268798200272,1,2013,780,13.265813,3116.021737858653,2587.275775269555,0.6594443124909353,10,train,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bfb_0,1,KBang,513,1,1,0,14.037165393327609,108.54622924023903,1,2021,513,10.440158,2564.0038387179375,2229.6440313951343,0.1154905490472743,10,train,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000812_0,1,KBang,879,1,1,0,14.37430018757444,108.43627672646316,1,2019,877,5.8646326,3307.1987401247025,2646.067406310553,0.6734349988880155,11,train,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a25_0,1,KBang,531,1,1,0,14.182960161371076,108.5187433413456,1,2019,531,11.890713,2927.8332602009177,2497.137565198986,0.7731736137237095,12,train,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000726_0,1,KBang,567,1,0,1,14.192930711326582,108.5128127369445,1,2016,567,12.769178,2927.8332602009177,2497.137565198986,0.34574474222025064,13,train,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a10_0,1,KBang,949,1,0,1,14.265966327480971,108.41984047998017,1,2009,942,9.385484,3954.77065885067,3193.707802749039,0.3674510032300846,14,train,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bc4_0,1,KBang,548,1,1,0,14.14388505883973,108.55512514684065,1,2022,548,15.3676195,2848.0301147326827,2458.056594692424,0.26275119944253056,15,train,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000819_0,1,KBang,629,1,1,0,14.15762800828645,108.48424773559613,1,2021,639,17.614801,3179.5106303691864,2674.3027243573615,0.43699291472954416,16,train,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a50_0,1,KBang,974,1,0,0,14.396399492395316,108.43223678090874,0,0,984,11.0326,3307.1987401247025,2646.067406310553,0.29839258451272566,17,train,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000978_0,1,KBang,947,1,0,1,14.380230791975523,108.44409353060985,1,2007,945,19.108797,3307.1987401247025,2646.067406310553,0.6141732480660841,18,train,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
