system:index,B11,B12,B2,B3,B4,B8,NBR,NDVI,district,elev,label,label_std,label_test_period,label_train_period,lat,lon,loss_any_2001_2024,loss_first_year,mean_elevation_m,mean_slope_deg,rain_last12m_total_mm,rain_mean_annual_2000_2024_mm,rand,slope,split,treecover2000,.geo
00000000000000000508_0,2848.0,1855.0,571.0,793.0,809.0,2506.0,0.14927769,0.51191556,MangYang,709,1,1,1,0,14.06074511969823,108.34396441645472,1,2023,709,6.6306458,2641.6318039000034,2220.3579389390734,0.24682429992669508,6.6306458,train,44,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000598_0,1683.0,1233.0,644.0,897.0,874.0,1662.0,0.14818653,0.31072554,MangYang,709,1,1,1,0,14.039992463395496,108.25557165627227,0,2023,709,3.4117002,2548.077674259389,2148.198764667511,7.938186654876667E-4,3.4117002,train,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000481_0,2119.0,1554.0,630.0,925.0,1221.0,1862.0,0.09016393,0.20791437,MangYang,710,1,1,1,0,14.03972491733229,108.25583920233547,1,2023,710,2.124201,2548.077674259389,2148.198764667511,0.08287582336484833,2.124201,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e5_0,2875.0,2394.0,699.0,864.0,978.0,1947.0,-0.102971666,0.33128205,MangYang,710,1,1,1,0,13.82358783017071,108.28009671206621,1,2023,710,12.76813,2696.8537884503603,2278.8320351414154,0.6539821564516248,12.76813,train,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005d9_0,2292.0,1719.0,431.0,684.0,806.0,1954.0,0.0639804,0.41594204,MangYang,711,1,1,1,0,14.048888369997117,108.22322979633162,1,2023,711,10.096576,2503.982889492705,2105.223826727597,0.5505743171394607,10.096576,train,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000464_0,2655.0,1847.0,640.0,831.0,879.0,2887.0,0.21968737,0.53319174,MangYang,712,1,1,1,0,13.829790439736055,108.32429086260692,1,2023,713,3.3712544,2897.990235873274,2491.310220139485,0.5010339985289889,8.287567,train,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000491_0,3407.0,2423.0,734.0,1026.0,1258.0,2520.0,0.01962371,0.33403918,MangYang,712,1,1,1,0,14.05023501851526,108.32536996506187,1,2023,712,3.4118078,2641.6318039000034,2220.3579389390734,0.15256777575932468,3.4118078,train,46,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c2_0,2588.0,2005.0,644.0,795.0,941.0,2545.0,0.11868132,0.46012622,MangYang,712,1,1,1,0,14.064517519189447,108.34342486522726,0,2023,712,4.1664577,2641.6318039000034,2220.3579389390734,0.48819333849514324,4.1664577,train,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000621_0,3881.5,2735.0,845.0,1140.5,1349.5,2861.5,0.022603413,0.3590596,MangYang,712,1,1,1,0,13.846226686219056,108.30300311417777,1,2023,712,6.464861,2897.990235873274,2491.310220139485,0.6521148811231344,6.464861,train,80,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000040f_0,2514.0,1750.0,587.0,795.0,862.0,2528.0,0.18186069,0.49144542,MangYang,714,1,1,1,0,13.838142336009161,108.35043457208329,1,2023,714,8.078569,3155.4534782294163,2709.3334665788348,0.24742792120447044,8.078569,train,96,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004af_0,2468.5,1637.0,479.5,768.0,775.0,2411.5,0.19130543,0.5135729,MangYang,714,1,1,1,0,13.87209839053115,108.33722671476296,1,2023,714,14.189138,3107.853968270547,2656.1605346543565,0.25714822185490505,14.189138,train,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000581_0,2338.0,1827.0,472.0,637.0,1034.0,1866.0,0.01056052,0.28689656,MangYang,714,1,1,0,0,14.033526766867995,108.25449255381734,0,0,714,6.7250853,2548.077674259389,2148.198764667511,0.2000013659905191,6.7250853,train,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b5_0,2510.0,1861.0,496.0,728.0,975.0,1951.0,0.023609653,0.33356118,MangYang,715,1,1,1,0,14.043764862886707,108.22484845001402,1,2023,713,8.637856,2503.982889492705,2105.223826727597,0.23193819285119988,6.630395,train,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f8_0,2162.0,1041.0,376.0,619.0,419.0,3207.0,0.509887,0.76889133,MangYang,716,1,1,1,0,14.003882663064688,108.32132556040638,1,2023,716,9.530023,2752.621212776718,2294.530519202511,0.708904786232859,9.530023,train,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000354_0,2460.0,1551.0,507.0,797.0,866.0,2601.0,0.25289017,0.50043267,MangYang,717,1,1,1,0,14.041611117077895,108.22592755246896,1,2023,717,9.646679,2503.982889492705,2105.223826727597,0.6003239437175499,9.646679,train,37,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000500_0,2299.5,1673.5,503.0,737.5,1109.5,2067.0,0.105199836,0.3014324,MangYang,717,1,1,1,0,14.042418214368569,108.22619509853217,1,2023,717,8.589469,2503.982889492705,2105.223826727597,0.4468978716241372,8.589469,train,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005bb_0,2585.0,1579.5,435.0,660.5,635.5,2753.0,0.27085978,0.6249078,MangYang,717,1,1,1,0,14.078260468636167,108.37926711949486,0,2023,717,10.559446,2899.866533741355,2435.8231804678194,0.03002719400324383,10.559446,train,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000037b_0,2509.0,1743.0,509.0,695.0,954.0,1971.0,0.06138934,0.3476923,MangYang,718,1,1,1,0,14.043764862886707,108.22458090395081,1,2023,715,6.630395,2503.982889492705,2105.223826727597,0.25062514094461774,6.662284,train,75,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000484_0,2613.0,1936.0,655.0,859.0,994.0,2366.0,0.09995351,0.40833333,MangYang,718,1,1,1,0,13.83841434117342,108.35043457208329,1,2023,718,13.116192,3155.4534782294163,2709.3334665788348,0.44087859241070126,13.116192,train,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000489_0,2271.0,1832.0,627.0,835.0,1271.0,2093.0,0.06649681,0.24435197,MangYang,719,1,1,1,0,14.038106263649887,108.33264721798109,0,2023,719,15.861189,2752.621212776718,2294.530519202511,0.6405337737491803,15.861189,train,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000490_0,1807.0,1098.0,461.0,761.0,611.0,2956.0,0.45831278,0.6574152,MangYang,719,1,1,0,0,13.87075174201301,108.34019201696351,0,0,719,20.836592,3107.853968270547,2656.1605346543565,0.22350454304547118,20.836592,train,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000530_0,3423.0,2811.0,878.0,1043.0,1167.0,2205.0,-0.1208134,0.30782917,MangYang,719,1,1,1,0,14.084730624264719,108.32321176015198,1,2023,719,2.1245391,2641.6318039000034,2220.3579389390734,0.6997653941602313,2.1245391,train,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000600_0,3000.0,1764.0,804.0,1112.0,1162.0,2922.0,0.24711908,0.43095005,MangYang,719,1,1,1,0,14.011695008110326,108.38977722067784,1,2023,719,7.335501,2686.0531681478024,2309.229083489948,0.34629403550919835,7.335501,train,39,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000537_0,4141.0,3324.5,1101.0,1344.5,1706.5,2704.0,-0.10292776,0.22616483,MangYang,721,1,1,1,0,14.08257241935485,108.32941436971734,0,2023,721,2.086021,2641.6318039000034,2220.3579389390734,0.42434978464857487,2.086021,train,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000037d_0,2924.0,1864.0,579.0,883.5,890.5,3127.5,0.25313032,0.55674464,MangYang,722,1,1,1,0,13.871830844467944,108.33776626599042,0,2023,722,8.595702,3107.853968270547,2656.1605346543565,0.4910616472713427,8.595702,train,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000045a_0,3051.0,2032.5,719.0,905.5,1010.5,2628.5,0.12786956,0.44462764,MangYang,722,1,1,1,0,14.083923526974043,108.330221467008,1,2023,722,0.9561461,2641.6318039000034,2220.3579389390734,0.29095104599038313,0.9561461,train,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000509_0,3551.0,2429.5,821.0,1108.5,1251.0,2931.5,0.09363925,0.40179318,MangYang,722,1,1,1,0,14.08257241935485,108.32968191578054,0,2023,722,0.95614034,2641.6318039000034,2220.3579389390734,0.6377124563382779,0.95614034,train,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000323_0,2969.0,1846.0,645.5,958.5,1104.0,3000.0,0.23813455,0.4619883,MangYang,723,1,1,1,0,14.069636567198804,108.34854837233766,0,2023,723,12.802614,2641.6318039000034,2220.3579389390734,0.4905342878157305,12.802614,train,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000333_0,3259.5,2018.5,635.0,868.0,983.0,3131.5,0.2161165,0.52217764,MangYang,723,1,1,1,0,14.034333864158672,108.32806326209813,0,2023,723,6.464861,2752.621212776718,2294.530519202511,0.6269707860866509,6.464861,train,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000043c_0,2660.0,1617.0,496.5,738.5,791.0,2710.0,0.25259995,0.5481291,MangYang,723,1,1,1,0,13.880722291968514,108.34585061620032,1,2023,723,5.5111833,3107.853968270547,2656.1605346543565,0.7654640581572176,5.5111833,train,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000343_0,3579.0,2867.0,961.0,1278.0,1573.0,2404.0,-0.08783912,0.20895147,MangYang,724,1,1,0,0,13.87075174201301,108.30111691443217,0,0,724,11.9359255,3107.853968270547,2656.1605346543565,0.0332564580862319,11.9359255,train,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000049e_0,3997.5,3151.0,949.0,1230.5,1545.5,2464.0,-0.12235085,0.22908093,MangYang,724,1,1,1,0,14.084191073037251,108.32968191578054,1,2023,724,1.3319112,2641.6318039000034,2220.3579389390734,0.6341133310195486,1.3319112,train,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000059a_0,4006.0,3174.0,964.5,1216.0,1548.0,2508.0,-0.11721225,0.2366864,MangYang,724,1,1,1,0,14.084191073037251,108.32994946184375,1,2023,724,2.939618,2641.6318039000034,2220.3579389390734,0.7297480267916845,2.939618,train,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005c7_0,3851.0,3036.0,895.5,1137.0,1539.5,2397.5,-0.117511734,0.21793243,MangYang,724,1,1,1,0,14.083923526974043,108.32941436971734,1,2023,724,1.8543341,2641.6318039000034,2220.3579389390734,0.31057964107196434,1.8543341,train,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000362_0,2859.0,1590.0,584.0,851.0,806.0,3074.0,0.3181818,0.5845361,MangYang,725,1,1,1,0,14.067215275326781,108.37926711949486,0,2023,725,8.439946,2899.866533741355,2435.8231804678194,0.730186154888733,8.439946,train,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000393_0,2435.0,1436.5,497.5,790.5,724.5,2689.5,0.30368397,0.5755712,MangYang,725,1,1,1,0,14.076106722827351,108.37657382245857,1,2023,725,5.791891,2899.866533741355,2435.8231804678194,0.5531223103521338,5.791891,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000476_0,3813.5,2934.5,970.5,1194.0,1532.5,2508.0,-0.07836472,0.24143052,MangYang,725,1,1,1,0,14.085537721555392,108.32914236455308,1,2023,725,2.6623929,2641.6318039000034,2220.3579389390734,0.24384471559544119,2.6623929,train,62,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004bc_0,2839.0,2057.0,493.0,713.0,986.0,1890.0,-0.042310614,0.31432545,MangYang,725,1,1,1,0,14.044304414114178,108.2237693475591,1,2023,722,6.028728,2503.982889492705,2105.223826727597,0.09726098717870191,8.084867,train,43,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000518_0,2769.0,1969.0,604.0,841.0,1059.0,2069.0,0.024764735,0.32289,MangYang,725,1,1,1,0,14.04673016508725,108.34342486522725,1,2023,725,2.9395673,2752.621212776718,2294.530519202511,0.3077073517599188,2.9395673,train,33,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000545_0,2538.0,1573.5,486.0,745.5,753.0,2837.5,0.28655633,0.5805598,MangYang,725,1,1,1,0,13.880994297132775,108.34612262136459,1,2023,725,3.0097382,3107.853968270547,2656.1605346543565,0.7182535890488623,3.0097382,train,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000054a_0,2941.0,2260.0,704.0,937.0,1134.0,2317.0,0.012453572,0.3427992,MangYang,725,1,1,1,0,14.064789524353708,108.3447715137454,1,2023,725,11.883978,2641.6318039000034,2220.3579389390734,0.7644764565182981,11.883978,train,64,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000055a_0,3861.5,3025.0,926.0,1228.5,1635.5,2477.5,-0.099500224,0.20471676,MangYang,725,1,1,1,0,14.084191073037251,108.32941436971733,1,2023,725,1.3319112,2641.6318039000034,2220.3579389390734,0.7309255281905915,1.3319112,train,62,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004be_0,3733.0,2959.0,856.0,1086.0,1396.5,2430.0,-0.09816293,0.27009016,MangYang,726,1,1,1,0,14.084730624264719,108.32941436971734,1,2023,726,2.7802885,2641.6318039000034,2220.3579389390734,0.7325500495368934,2.7802885,train,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000330_0,3664.0,2396.0,848.5,1149.5,1306.0,3271.0,0.15440269,0.4293205,MangYang,728,1,1,1,0,13.996065858918,108.31728561485195,1,2023,728,10.438343,3602.625690806518,3058.215705565512,0.4890050882197515,10.438343,train,36,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000345_0,4101.0,3106.0,977.0,1289.0,1570.0,2822.0,-0.04790823,0.28506374,MangYang,728,1,1,1,0,14.084998170327925,108.330221467008,1,2023,728,2.9396193,2641.6318039000034,2220.3579389390734,0.49233682996151396,2.9396193,train,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003f7_0,2724.0,1479.0,633.0,922.0,672.0,3587.0,0.4161074,0.684433,MangYang,729,1,1,1,0,14.067482821389985,108.37953912465912,1,2023,729,15.183905,2899.866533741355,2435.8231804678194,0.11312778838423443,15.183905,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c7_0,2588.5,1793.5,514.5,741.0,809.0,2503.0,0.16513442,0.5114734,MangYang,729,1,1,1,0,13.880722291968514,108.3463901674278,1,2023,729,12.74775,3107.853968270547,2656.1605346543565,0.3680045194092141,12.74775,train,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000053a_0,2351.0,1300.0,579.0,789.0,730.0,2509.0,0.31740615,0.54924357,MangYang,729,1,1,1,0,13.874524141504223,108.29787960706736,1,2023,729,7.2050896,2857.340894066554,2383.316735011041,0.22399743127332394,7.2050896,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000614_0,2236.5,1269.0,407.5,659.5,532.5,2832.0,0.38112655,0.68345964,MangYang,729,1,1,1,0,14.049695467287792,108.23832385339753,1,2023,729,1.331808,2503.982889492705,2105.223826727597,0.15287903611676623,1.331808,train,39,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003db_0,3101.0,2175.0,877.0,1073.0,978.0,2165.0,-0.0023041475,0.37766466,MangYang,730,1,1,1,0,13.839221438464094,108.34962301569155,1,2023,730,3.009247,2897.990235873274,2491.310220139485,0.04849926007258909,3.009247,train,96,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ce_0,2689.5,1848.0,732.0,891.5,1002.0,2110.5,0.066313,0.35614458,MangYang,730,1,1,1,0,13.839221438464094,108.34935546962835,1,2023,730,7.9035616,2897.990235873274,2491.310220139485,0.347510005446783,7.9035616,train,89,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e4_0,3765.5,2818.5,935.5,1160.5,1402.5,2411.5,-0.07782027,0.26455164,MangYang,731,1,1,1,0,14.137013584116367,108.31027590799596,1,2023,731,3.3726947,2872.7254663035274,2386.3307129473314,0.7809811591937371,3.3726947,train,78,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000619_0,2251.5,1476.0,429.0,610.0,654.5,2682.0,0.2900433,0.6076727,MangYang,731,1,1,1,0,14.049967472452053,108.23778430217008,1,2023,731,5.514188,2503.982889492705,2105.223826727597,0.4235675847512488,5.514188,train,79,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000557_0,2312.0,1553.5,447.0,625.5,706.0,2587.5,0.24969815,0.5712768,MangYang,732,1,1,1,0,14.049695467287792,108.23778430217008,1,2023,732,8.734211,2503.982889492705,2105.223826727597,0.04856710788157692,8.734211,train,78,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e9_0,3412.0,2713.0,850.5,991.0,1183.0,2460.0,-0.04890779,0.35053527,MangYang,733,1,1,0,1,13.853503939138282,108.29599340732176,1,2014,733,13.616669,2857.340894066554,2383.316735011041,0.05651768558428938,13.616669,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000039d_0,2381.5,1381.0,497.5,760.5,679.0,2937.0,0.360352,0.6244469,MangYang,734,1,1,1,0,13.872637941758615,108.33911291450859,0,2023,734,13.575738,3107.853968270547,2656.1605346543565,0.01147664865537057,13.575738,train,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b2_0,2388.0,1344.0,579.0,793.0,658.0,2862.0,0.36091298,0.62613636,MangYang,734,1,1,1,0,14.015739412765802,108.40702502355255,1,2023,734,9.645652,3184.1661372574745,2716.7781021236324,0.2103767053443294,9.645652,train,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003df_0,2883.5,1844.0,568.0,873.0,881.5,3255.5,0.27679184,0.5738458,MangYang,736,1,1,1,0,13.872905487821825,108.33830581721791,1,2023,736,3.8253036,3107.853968270547,2656.1605346543565,0.446151442114495,3.8253036,train,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000544_0,2522.0,1442.0,468.0,709.0,695.0,2842.0,0.3267974,0.6070116,MangYang,736,1,1,1,0,13.843261384018515,108.3482763671734,1,2023,736,15.921737,2897.990235873274,2491.310220139485,0.7481244464363525,15.921737,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c8_0,2580.5,1342.0,549.5,786.0,630.5,2779.5,0.34878078,0.6302053,MangYang,737,1,1,1,0,14.015471866702597,108.40702502355255,1,2023,737,13.750839,3184.1661372574745,2716.7781021236324,0.34854642085480636,13.750839,train,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000533_0,3293.0,2265.0,1051.0,1462.0,1847.0,3325.0,0.18962432,0.28576952,MangYang,737,1,1,1,0,14.032180118349858,108.40891122329816,1,2023,737,5.4363093,3184.1661372574745,2716.7781021236324,0.45382692872573727,5.4363093,train,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000342_0,2870.5,1873.0,651.5,809.5,927.0,2663.5,0.17425328,0.48363736,MangYang,738,1,1,1,0,14.07664627405482,108.30138446049538,0,2023,738,10.577764,2641.6318039000034,2220.3579389390734,0.39994893197478876,10.577764,train,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b3_0,1529.0,703.0,334.0,566.0,315.0,2742.0,0.5918723,0.7939156,MangYang,738,1,1,1,0,14.032447664413064,108.40864367723495,1,2023,738,10.479425,3184.1661372574745,2716.7781021236324,0.7761986235748392,10.479425,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000417_0,2403.0,1186.0,509.0,745.0,567.0,2816.0,0.40729636,0.66479456,MangYang,738,1,1,1,0,14.015739412765802,108.40729702871683,1,2023,738,4.678752,3184.1661372574745,2716.7781021236324,0.2776536063702607,4.678752,train,62,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000047c_0,2674.0,1607.0,599.0,829.0,827.0,2836.0,0.2766149,0.54845756,MangYang,738,1,1,1,0,13.913064151909158,108.29464675880361,1,2023,738,11.8783865,2937.2231726936798,2480.487838212103,0.1157703929581988,11.8783865,train,91,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000402_0,1729.0,904.0,598.0,744.0,669.0,2708.0,0.4994463,0.60379034,MangYang,739,1,1,1,0,14.056433168979547,108.32914236455308,0,2023,739,5.514302,2641.6318039000034,2220.3579389390734,0.7415795212116328,5.514302,train,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000051d_0,2845.0,1614.5,480.5,692.5,665.0,2743.5,0.25906378,0.609799,MangYang,739,1,1,1,0,14.072334323336138,108.38061822711406,0,2023,739,17.521242,2899.866533741355,2435.8231804678194,0.6529143942161937,17.521242,train,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035d_0,2569.0,1764.0,546.0,703.0,749.5,2128.5,0.09364162,0.4791522,MangYang,740,1,1,1,0,14.074220523081744,108.30866171341461,0,2023,740,9.289125,2641.6318039000034,2220.3579389390734,0.05531079072427947,9.289125,train,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004f0_0,2526.0,1360.0,380.0,616.0,460.0,2972.0,0.3721145,0.7319347,MangYang,740,1,1,1,0,14.072062318171877,108.38088577317727,1,2023,740,13.714693,2899.866533741355,2435.8231804678194,0.6719078653419209,13.714693,train,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
