system:index,defo,district,elevation,label_std,label_test_period,label_train_period,lat,lon,loss_any_2001_2024,loss_first_year,mean_elevation_m,mean_slope_deg,rain_last12m_total_mm,rain_mean_annual_2000_2024_mm,rand,slope,split,treecover2000,.geo,B11,B12,B2,B3,B4,B8,NBR,NDVI,elev,label
00000000000000000112_0,,MangYang,,0,0,1,13.95133215714983,108.28198291181184,1,2004,766,26.00785,2830.9538914197656,2390.6103292524813,0.6027018402027627,26.00785,train,78,"{""type"":""MultiPoint"",""coordinates"":[]}",2689.0,1441.5,594.0,903.5,733.5,3539.0,0.42114246,0.6566413,766.0,0.0
00000000000000000317_0,,MangYang,,0,0,0,13.868865542267402,108.32698861874424,0,0,767,1.3312701,3107.853968270547,2656.1605346543565,0.1968722856429537,1.3312701,train,52,"{""type"":""MultiPoint"",""coordinates"":[]}",2077.5,1106.0,447.5,711.5,620.0,3363.0,0.5050347,0.6886769,767.0,0.0
00000000000000000063_0,,MangYang,,0,0,1,14.110330323412548,108.34719726471847,1,2008,768,0.9562567,2872.725466303528,2386.3307129473314,0.2024805871672641,0.9562567,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}",1577.5,695.0,342.0,493.5,397.5,3198.5,0.64299476,0.778921,768.0,0.0
000000000000000000be_0,,MangYang,,0,0,1,14.103597080821846,108.27631985347396,1,2008,769,16.417595,3130.2996047775086,2555.39319297567,0.4378983157225555,16.417595,train,85,"{""type"":""MultiPoint"",""coordinates"":[]}",2632.0,1341.5,478.5,811.0,545.5,3674.0,0.46505833,0.74143857,769.0,0.0
0000000000000000023d_0,,MangYang,,0,1,0,14.051042115805933,108.2730870052102,1,2022,769,11.850066,3102.85249320889,2567.120439326819,0.0776124241384881,11.850066,train,47,"{""type"":""MultiPoint"",""coordinates"":[]}",2385.5,1393.5,455.5,687.0,679.5,2958.5,0.35960478,0.6264431,769.0,0.0
00000000000000000014_0,,MangYang,,0,0,1,13.85377148520149,108.32994946184375,1,2018,770,17.426254,3107.853968270547,2656.1605346543565,0.3582976386448622,17.426254,train,67,"{""type"":""MultiPoint"",""coordinates"":[]}",2392.0,1367.0,418.0,649.0,556.0,2660.0,0.32108268,0.65422887,770.0,0.0
00000000000000000236_0,,MangYang,,0,0,1,14.158033786482315,108.31000836193274,1,2012,770,5.628382,3215.896593697369,2610.327498643172,0.1422786201265765,5.628382,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}",2716.0,1844.0,642.0,848.0,941.0,2342.0,0.11896799,0.42674384,770.0,0.0
00000000000000000120_0,,MangYang,,0,0,1,14.10682992908559,108.35232077182889,1,2008,771,1.3319798,3299.2716793864965,2719.702097876045,0.3243073183853544,1.3319798,train,99,"{""type"":""MultiPoint"",""coordinates"":[]}",1974.5,848.5,300.5,598.5,329.5,3306.5,0.5915764,0.8187569,771.0,0.0
000000000000000001ac_0,,MangYang,,0,0,1,13.879375643450375,108.29923071468656,1,2009,771,11.920162,2857.340894066554,2383.316735011041,0.4683900554576345,11.920162,train,89,"{""type"":""MultiPoint"",""coordinates"":[]}",2690.0,1500.0,404.0,693.0,671.0,2827.0,0.30667898,0.6163522,771.0,0.0
00000000000000000027_0,,MangYang,,0,0,1,13.947827303721825,108.29815161223162,1,2009,772,15.141326,2937.22317269368,2480.487838212103,0.4239404572690122,15.141326,train,99,"{""type"":""MultiPoint"",""coordinates"":[]}",3563.0,2539.0,879.0,1168.0,1377.0,3015.0,0.085704,0.37295082,772.0,0.0
0000000000000000024b_0,,MangYang,,0,0,1,14.06074511969823,108.22511599607724,1,2004,773,2.0859795,2827.029100683789,2333.1189995745804,0.4648640769132298,2.0859795,train,72,"{""type"":""MultiPoint"",""coordinates"":[]}",2599.0,1652.0,556.0,779.0,748.0,2293.0,0.16248415,0.5080566,773.0,0.0
000000000000000002b2_0,,MangYang,,0,0,1,14.133241184625154,108.31297366413328,0,2016,773,7.8241816,2872.725466303528,2386.3307129473314,0.6388947196045389,7.8241816,train,27,"{""type"":""MultiPoint"",""coordinates"":[]}",2000.5,920.5,398.5,529.5,499.0,3049.0,0.53621364,0.7187148,773.0,0.0
0000000000000000002d_0,,MangYang,,0,1,0,13.875063692731691,108.33372186133496,1,2020,774,18.138645,3107.853968270547,2656.1605346543565,0.5166853350250441,18.138645,train,37,"{""type"":""MultiPoint"",""coordinates"":[]}",3205.0,2172.0,663.5,968.5,978.5,2683.0,0.10525232,0.4655196,774.0,0.0
000000000000000000fc_0,,MangYang,,0,1,0,13.863206943030576,108.34881591840087,1,2020,774,12.65422,3107.853968270547,2656.1605346543565,0.4433428972317872,12.65422,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}",1651.5,672.5,341.0,506.0,281.5,3142.5,0.6474443,0.8355724,774.0,0.0
00000000000000000137_0,,MangYang,,0,0,1,14.070987674817996,108.35124166937396,0,2018,774,7.0619273,2899.866533741355,2435.8231804678194,0.3637695608261058,7.9045815,train,0,"{""type"":""MultiPoint"",""coordinates"":[]}",1434.0,628.0,297.0,466.0,309.0,2890.0,0.64297897,0.8068146,774.0,0.0
00000000000000000082_0,,MangYang,,0,0,1,13.87398459027676,108.35366742034702,1,2015,776,12.019387,3249.1450763195758,2828.9896710276835,0.4007349701139341,12.019387,train,86,"{""type"":""MultiPoint"",""coordinates"":[]}",2037.0,965.0,329.0,600.0,497.0,3192.0,0.53572285,0.7305503,776.0,0.0
00000000000000000259_0,,MangYang,,0,0,1,14.05912646601583,108.2210760505228,1,2012,776,1.9115534,2827.029100683789,2333.1189995745804,0.7163565716020911,1.9115534,train,58,"{""type"":""MultiPoint"",""coordinates"":[]}",2418.5,1446.0,377.0,616.5,540.5,2289.5,0.22580644,0.6180212,776.0,0.0
00000000000000000065_0,,MangYang,,0,0,1,13.942168704485,108.2970725097767,1,2010,781,3.41068,2937.22317269368,2480.487838212103,0.4524592727560509,16.733974,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}",3311.0,2142.0,625.5,869.5,1058.5,2659.0,0.1076859,0.43053126,777.0,0.0
000000000000000002f1_0,,MangYang,,0,1,0,13.980704255788876,108.3121665668426,1,2020,777,16.52398,3602.625690806518,3058.215705565512,0.3964614647636226,16.52398,train,96,"{""type"":""MultiPoint"",""coordinates"":[]}",3039.0,1810.5,590.0,806.0,839.5,3003.0,0.24774073,0.5630449,777.0,0.0
0000000000000000030f_0,,MangYang,,0,0,1,14.103325075657583,108.27497320495584,1,2008,777,9.243054,3130.2996047775086,2555.39319297567,0.0752753537359801,9.243054,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}",1877.0,872.0,300.0,547.0,293.0,3210.0,0.57275844,0.8327148,777.0,0.0
00000000000000000209_0,,MangYang,,0,1,0,13.873717044213551,108.33130056946294,1,2019,778,15.042511,3107.853968270547,2656.1605346543565,0.6143926683437488,15.042511,train,40,"{""type"":""MultiPoint"",""coordinates"":[]}",2218.0,1282.0,479.0,713.5,614.0,2678.5,0.35260698,0.62703115,778.0,0.0
000000000000000002b3_0,,MangYang,,0,0,1,14.096319827902622,108.35366742034702,1,2013,778,11.937695,2899.866533741355,2435.8231804678194,0.3535644708766617,11.937695,train,57,"{""type"":""MultiPoint"",""coordinates"":[]}",2678.0,1527.0,545.0,768.0,807.0,3149.0,0.34687766,0.5920121,778.0,0.0
000000000000000002b6_0,,MangYang,,0,0,0,13.860241640830038,108.3304890130712,0,0,778,15.626361,3107.853968270547,2656.1605346543565,0.0578220824805595,15.626361,train,64,"{""type"":""MultiPoint"",""coordinates"":[]}",2586.5,1438.0,486.0,735.5,723.0,2728.5,0.30973238,0.5810517,778.0,0.0
00000000000000000138_0,,MangYang,,0,0,1,14.05454696923394,108.38493017783271,0,2011,779,14.63569,2899.866533741355,2435.8231804678194,0.4177902107768915,14.63569,train,29,"{""type"":""MultiPoint"",""coordinates"":[]}",3028.0,2337.0,627.0,882.0,1102.0,2477.0,0.029081844,0.38418552,779.0,0.0
0000000000000000018f_0,,MangYang,,0,0,1,14.09604782273836,108.35339541518276,1,2008,779,10.139915,2899.866533741355,2435.8231804678194,0.1128002911885152,10.139915,train,75,"{""type"":""MultiPoint"",""coordinates"":[]}",2973.0,1793.0,522.0,762.0,908.0,2815.0,0.2217882,0.51222134,779.0,0.0
000000000000000002d4_0,,MangYang,,0,0,1,14.099285130103164,108.2809038093569,1,2008,780,20.154764,3102.85249320889,2567.120439326819,0.1859412776927139,20.154764,train,95,"{""type"":""MultiPoint"",""coordinates"":[]}",2205.0,1024.5,539.5,789.0,459.0,3664.0,0.56297326,0.7773466,780.0,0.0
000000000000000000b2_0,,MangYang,,0,0,1,14.164231936946605,108.28818106227612,1,2008,781,16.69817,3237.9550390057266,2606.218266952033,0.0817390733626496,16.69817,train,63,"{""type"":""MultiPoint"",""coordinates"":[]}",2767.5,1668.0,543.5,814.0,772.5,3225.0,0.31820968,0.61350846,781.0,0.0
0000000000000000014a_0,,MangYang,,0,0,1,14.107369480313062,108.3560931713201,1,2011,781,22.18467,3299.2716793864965,2719.702097876045,0.4739090174727747,22.18467,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}",1910.0,887.0,346.0,515.0,352.0,3427.0,0.5887807,0.81370735,781.0,0.0
00000000000000000158_0,,MangYang,,0,0,1,14.054279423170737,108.38654437241408,0,2012,781,2.6622047,2899.866533741355,2435.8231804678194,0.4270612266164797,2.6622047,train,17,"{""type"":""MultiPoint"",""coordinates"":[]}",3057.0,2341.5,587.5,801.0,898.5,2626.0,0.05727227,0.49014044,781.0,0.0
000000000000000000cb_0,,MangYang,,0,0,1,14.106018372693866,108.35986557081132,1,2008,782,16.043554,3299.2716793864965,2719.702097876045,0.0638816655049481,16.043554,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}",2363.0,1314.0,435.0,663.0,570.0,3506.0,0.4547718,0.720314,782.0,0.0
00000000000000000153_0,,MangYang,,0,0,1,14.07664627405482,108.3644450675932,1,2007,782,5.6283245,2899.866533741355,2435.8231804678194,0.4169063064967723,5.6283245,train,95,"{""type"":""MultiPoint"",""coordinates"":[]}",1692.0,796.0,345.0,578.0,397.0,3241.0,0.60564774,0.78174824,782.0,0.0
0000000000000000011d_0,,MangYang,,0,0,1,13.87237039569541,108.34773681594596,0,2017,783,2.085622,3107.853968270547,2656.1605346543565,0.0604246571036136,2.085622,train,20,"{""type"":""MultiPoint"",""coordinates"":[]}",2849.0,1873.0,450.0,672.0,883.0,2702.0,0.18120219,0.5073919,783.0,0.0
00000000000000000269_0,,MangYang,,0,0,1,13.878568546159702,108.30542886515086,1,2011,783,7.816093,3107.853968270547,2656.1605346543565,0.2217526737233547,7.816093,train,96,"{""type"":""MultiPoint"",""coordinates"":[]}",3107.0,1945.0,822.0,1086.0,1140.0,2877.0,0.1932808,0.43241224,783.0,0.0
0000000000000000028a_0,,MangYang,,0,0,0,14.087963472528465,108.35474652280196,0,0,783,11.217676,2899.866533741355,2435.8231804678194,0.6434386191300309,11.217676,train,94,"{""type"":""MultiPoint"",""coordinates"":[]}",1821.0,876.0,373.5,497.5,477.0,2925.5,0.5391293,0.7196179,783.0,0.0
000000000000000000b3_0,,MangYang,,0,0,1,14.12596393170593,108.346657713491,1,2014,784,7.211742,2872.725466303528,2386.3307129473314,0.3998244014519452,7.211742,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}",2316.5,1248.0,434.5,637.0,593.0,2910.0,0.3997114,0.66143304,784.0,0.0
000000000000000000c5_0,,MangYang,,0,0,1,14.12569192654167,108.3461226213646,1,2014,784,14.778021,2872.725466303528,2386.3307129473314,0.0089126532481218,14.778021,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}",3175.0,1909.0,906.0,1204.0,1197.0,3391.0,0.27962264,0.478204,784.0,0.0
00000000000000000148_0,,MangYang,,0,0,1,14.11383517684056,108.35312786911956,1,2013,784,7.660916,3299.2716793864965,2719.702097876045,0.0876366056312564,7.660916,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}",2104.0,1278.0,405.0,552.0,702.0,2335.0,0.29255468,0.53770167,784.0,0.0
00000000000000000256_0,,MangYang,,0,0,1,14.136741578952112,108.31593896633382,1,2016,784,0.92740995,2872.725466303528,2386.3307129473314,0.397110822518083,0.92740995,train,49,"{""type"":""MultiPoint"",""coordinates"":[]}",1664.0,836.0,344.0,515.0,477.0,2656.0,0.5211913,0.69549954,784.0,0.0
00000000000000000041_0,,MangYang,,0,0,1,14.08607727278286,108.3563607173833,1,2005,785,18.992908,2899.866533741355,2435.8231804678194,0.2809898174764969,18.992908,train,95,"{""type"":""MultiPoint"",""coordinates"":[]}",2547.0,1381.0,458.0,737.0,647.0,3111.0,0.38512912,0.6556679,785.0,0.0
0000000000000000022f_0,,MangYang,,0,1,0,14.069908572363063,108.3919354255877,0,2020,785,21.293056,2899.866533741355,2435.8231804678194,0.595828853356708,21.293056,train,14,"{""type"":""MultiPoint"",""coordinates"":[]}",2704.0,1614.0,484.0,829.0,684.0,2965.0,0.29504257,0.62510276,785.0,0.0
0000000000000000001b_0,,MangYang,,0,0,1,14.08473062426472,108.37495516877615,1,2014,786,16.86172,2899.866533741355,2435.8231804678194,0.4260008547138492,16.86172,train,89,"{""type"":""MultiPoint"",""coordinates"":[]}",1780.0,788.0,335.0,565.0,331.0,3708.0,0.6494662,0.836098,786.0,0.0
00000000000000000107_0,,MangYang,,0,0,1,13.89231149560642,108.33318676920854,1,2017,774,20.77092,3107.853968270547,2656.1605346543565,0.2203814404027877,18.5249,train,44,"{""type"":""MultiPoint"",""coordinates"":[]}",2088.5,1029.5,342.5,652.5,538.5,3174.5,0.51022834,0.70993805,786.0,0.0
000000000000000002aa_0,,MangYang,,0,1,0,14.044304414114176,108.40945077452562,1,2020,788,1.9114282,3184.1661372574745,2716.7781021236324,0.6756955212591393,2.6621466,train,63,"{""type"":""MultiPoint"",""coordinates"":[]}",1558.0,723.5,386.5,579.0,484.5,3096.0,0.6211546,0.72936743,786.0,0.0
000000000000000002f9_0,,MangYang,,0,0,1,14.093082520537818,108.35905847352063,1,2008,786,8.971035,2899.866533741355,2435.8231804678194,0.0789598033045347,8.971035,train,32,"{""type"":""MultiPoint"",""coordinates"":[]}",2683.0,1552.5,520.0,759.5,757.0,2855.0,0.295519,0.58084166,786.0,0.0
0000000000000000002e_0,,MangYang,,0,0,0,14.12569192654167,108.26823550326408,0,0,788,16.645172,3130.2996047775086,2555.39319297567,0.5322244241025677,16.645172,train,0,"{""type"":""MultiPoint"",""coordinates"":[]}",2090.0,1017.0,341.0,654.0,395.0,2924.0,0.48388734,0.7619765,788.0,0.0
000000000000000002bc_0,,MangYang,,0,0,1,13.87829654099544,108.30569641121404,1,2011,788,9.29389,3107.853968270547,2656.1605346543565,0.5991230218972818,9.29389,train,95,"{""type"":""MultiPoint"",""coordinates"":[]}",3442.5,2334.5,795.5,1105.5,1216.0,2898.0,0.10769231,0.40884784,788.0,0.0
000000000000000002d8_0,,MangYang,,0,0,1,13.940550050802598,108.29787960706736,1,2009,788,10.651676,2937.22317269368,2480.487838212103,0.0959273070342441,10.651676,train,70,"{""type"":""MultiPoint"",""coordinates"":[]}",3140.0,1889.5,610.0,881.0,869.0,3277.5,0.26862782,0.5808513,788.0,0.0
000000000000000002ee_0,,MangYang,,0,0,1,13.940010499575129,108.29761206100414,1,2009,788,17.923716,2937.22317269368,2480.487838212103,0.4255729353360783,17.923716,train,95,"{""type"":""MultiPoint"",""coordinates"":[]}",2489.0,1551.0,552.5,795.5,785.0,3251.5,0.3540864,0.6110492,788.0,0.0
0000000000000000021b_0,,MangYang,,0,0,1,13.955911653931718,108.30246356295032,1,2013,789,21.057045,3602.625690806518,3058.215705565512,0.2368371931505175,21.057045,train,89,"{""type"":""MultiPoint"",""coordinates"":[]}",2827.0,1395.0,476.0,778.0,614.0,3582.0,0.43942133,0.7073403,789.0,0.0
000000000000000000bc_0,,MangYang,,0,0,1,14.05724026627022,108.38331152415034,1,2018,790,9.243456,2899.866533741355,2435.8231804678194,0.6206733683462088,9.243456,train,44,"{""type"":""MultiPoint"",""coordinates"":[]}",2340.0,1929.5,516.5,718.0,1186.5,1878.5,-0.013392857,0.22577488,790.0,0.0
000000000000000000f5_0,,MangYang,,0,0,1,14.106557923921336,108.3569002686108,1,2008,790,10.560689,3299.2716793864965,2719.702097876045,0.452669894111951,10.560689,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}",1275.0,491.0,320.0,508.0,249.0,3533.0,0.7559642,0.8683236,790.0,0.0
00000000000000000248_0,,MangYang,,0,1,0,14.045115970505904,108.40972277968989,1,2019,790,7.336139,3184.1661372574745,2716.7781021236324,0.611514546033496,7.336139,train,62,"{""type"":""MultiPoint"",""coordinates"":[]}",1251.5,494.0,340.5,484.5,284.0,3145.5,0.72853416,0.8343782,790.0,0.0
0000000000000000008d_0,,MangYang,,0,0,1,14.130275882424613,108.34315731916404,1,2014,791,13.19185,2872.725466303528,2386.3307129473314,0.3138418036898329,13.19185,train,87,"{""type"":""MultiPoint"",""coordinates"":[]}",2751.5,1584.0,607.0,826.5,748.5,3046.0,0.31576675,0.6054816,791.0,0.0
0000000000000000006e_0,,MangYang,,0,0,1,14.00361065790043,108.36552417004816,1,2010,792,13.111716,2686.0531681478024,2309.229083489948,0.1302178063602762,13.111716,train,95,"{""type"":""MultiPoint"",""coordinates"":[]}",1593.0,660.0,374.0,599.0,357.0,3830.0,0.7060134,0.8294722,792.0,0.0
00000000000000000150_0,,MangYang,,0,0,1,14.082572419354848,108.35986557081132,1,2008,792,14.9743395,2899.866533741355,2435.8231804678194,0.6645862531858222,14.9743395,train,99,"{""type"":""MultiPoint"",""coordinates"":[]}",2112.0,1092.0,402.0,700.0,583.0,3209.0,0.4922111,0.69251055,792.0,0.0
00000000000000000235_0,,MangYang,,0,0,1,14.165039034237273,108.31378076142394,1,2003,792,17.798473,3215.896593697369,2610.327498643172,0.116038272292019,17.798473,train,79,"{""type"":""MultiPoint"",""coordinates"":[]}",2116.0,1051.0,308.0,575.0,390.0,2878.0,0.46500382,0.7613219,792.0,0.0
000000000000000000bf_0,,MangYang,,0,0,1,13.882880496878382,108.33102856429868,1,2014,793,3.8253138,3107.853968270547,2656.1605346543565,0.2058922821956441,3.8253138,train,95,"{""type"":""MultiPoint"",""coordinates"":[]}",1901.0,824.5,397.5,638.5,331.5,3279.0,0.5981479,0.81636894,793.0,0.0
00000000000000000169_0,,MangYang,,0,1,0,13.909287293316886,108.296265412486,1,2020,793,21.002148,2937.22317269368,2480.487838212103,0.3971340557510435,21.002148,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}",2634.0,1412.0,533.0,794.0,705.0,3544.0,0.43018565,0.6681572,793.0,0.0
00000000000000000028_0,,MangYang,,0,1,0,13.902821596789392,108.33938491967284,1,2021,794,16.66497,3249.712924260939,2780.606499409189,0.4349894665412497,16.66497,train,35,"{""type"":""MultiPoint"",""coordinates"":[]}",2405.5,1696.5,615.0,809.5,1036.0,2218.5,0.13333334,0.36334306,794.0,0.0
0000000000000000003d_0,,MangYang,,0,0,1,14.124884829250997,108.34719726471847,1,2012,794,6.0300503,2872.725466303528,2386.3307129473314,0.6988809291214697,6.0300503,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}",3128.0,1784.0,692.0,942.0,1014.0,3083.0,0.26689953,0.5050037,794.0,0.0
000000000000000002e3_0,,MangYang,,0,0,1,14.114374728068029,108.35393496641022,1,2014,794,7.8235765,3299.2716793864965,2719.702097876045,0.2161407575409022,7.8235765,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}",2098.0,1030.0,375.0,614.0,363.0,3547.0,0.54992354,0.81432223,794.0,0.0
000000000000000000ce_0,,MangYang,,0,0,1,13.88260849171412,108.33102856429868,1,2014,795,7.0609927,3107.853968270547,2656.1605346543565,0.0102815859446407,7.0609927,train,54,"{""type"":""MultiPoint"",""coordinates"":[]}",2209.5,1090.0,405.0,639.5,494.0,3220.5,0.4942582,0.73401535,795.0,0.0
000000000000000001fa_0,,MangYang,,0,0,1,13.919262302373443,108.29653295854924,1,2011,795,12.902158,2937.22317269368,2480.487838212103,0.7820505200877677,12.902158,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",2614.5,1350.5,398.0,650.0,525.5,3359.0,0.4264784,0.72943753,795.0,0.0
0000000000000000027e_0,,MangYang,,0,0,1,13.96965460337844,108.31000836193274,1,2016,795,11.319502,3602.625690806518,3058.215705565512,0.1253813490939269,11.319502,train,85,"{""type"":""MultiPoint"",""coordinates"":[]}",2588.0,1631.0,544.0,753.0,866.0,2546.0,0.21905674,0.49237984,795.0,0.0
000000000000000001bb_0,,MangYang,,0,0,1,14.058591373889415,108.38250442685968,1,2018,796,6.0071163,2899.866533741355,2435.8231804678194,0.572313028974689,6.0071163,train,47,"{""type"":""MultiPoint"",""coordinates"":[]}",2133.0,1638.0,493.5,711.0,974.0,1992.5,0.097644955,0.3433339,796.0,0.0
0000000000000000000d_0,,MangYang,,0,0,1,14.055354066524613,108.37792047097672,1,2017,797,11.014705,2899.866533741355,2435.8231804678194,0.0833593856846257,11.014705,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}",1683.5,782.0,344.0,531.5,302.0,3038.5,0.5906295,0.8191888,797.0,0.0
00000000000000000203_0,,MangYang,,0,0,1,13.866707337357534,108.32563751112504,1,2016,797,18.462454,3107.853968270547,2656.1605346543565,0.0019787900185442,18.462454,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}",2204.0,1223.5,444.0,645.5,485.0,3478.0,0.4795278,0.7552359,797.0,0.0
00000000000000000067_0,,MangYang,,0,1,0,14.13000387726035,108.34396441645472,1,2023,801,11.937962,2872.725466303528,2386.3307129473314,0.5165302165928766,11.937962,train,87,"{""type"":""MultiPoint"",""coordinates"":[]}",1894.0,897.0,372.0,548.0,495.0,2911.0,0.52888656,0.70933646,801.0,0.0
00000000000000000080_0,,MangYang,,0,0,1,13.969926608542696,108.3105479131602,1,2016,801,5.988228,3602.625690806518,3058.215705565512,0.6635462611746862,5.988228,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}",3194.0,1936.0,632.0,870.0,982.0,2852.0,0.19131161,0.48774126,801.0,0.0
00000000000000000097_0,,MangYang,,0,0,1,13.874524141504224,108.34585061620032,0,2017,801,11.350967,3107.853968270547,2656.1605346543565,0.5380087391577437,11.350967,train,17,"{""type"":""MultiPoint"",""coordinates"":[]}",2070.5,1904.0,439.5,568.0,736.0,2452.5,0.12590382,0.5383409,801.0,0.0
0000000000000000024f_0,,MangYang,,0,0,1,14.125152375314205,108.34773681594596,1,2012,801,12.663538,2872.725466303528,2386.3307129473314,0.5398524998211027,12.663538,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}",1958.0,856.0,352.0,589.0,400.0,3219.0,0.5798773,0.77894443,801.0,0.0
000000000000000001ef_0,,MangYang,,0,0,1,14.166385682755417,108.2871019598212,1,2008,802,12.454801,3237.9550390057266,2606.218266952033,0.2485903285575841,12.454801,train,85,"{""type"":""MultiPoint"",""coordinates"":[]}",3456.0,2259.0,844.0,1068.0,1242.0,2541.0,0.05875,0.34337828,802.0,0.0
00000000000000000140_0,,MangYang,,0,0,1,14.10736948031306,108.35824691712892,1,2010,803,17.307926,3299.2716793864965,2719.702097876045,0.4822501541180731,17.307926,train,99,"{""type"":""MultiPoint"",""coordinates"":[]}",2942.5,1577.0,538.5,792.5,751.5,3537.0,0.38326162,0.6495278,803.0,0.0
00000000000000000141_0,,MangYang,,0,0,1,14.120572878532318,108.27147281062884,1,2008,805,11.1255045,3130.2996047775086,2555.39319297567,0.4630565204027869,11.1255045,train,47,"{""type"":""MultiPoint"",""coordinates"":[]}",2066.5,976.0,350.5,660.5,411.5,2825.0,0.48645094,0.74571294,805.0,0.0
00000000000000000300_0,,MangYang,,0,0,1,14.159380435000456,108.2854833061388,1,2008,805,22.233414,3237.9550390057266,2606.218266952033,0.1987147364786358,22.233414,train,79,"{""type"":""MultiPoint"",""coordinates"":[]}",2515.0,1379.0,360.0,595.0,592.0,2707.0,0.32501224,0.6411034,805.0,0.0
00000000000000000162_0,,MangYang,,0,0,1,14.122191532214718,108.3498950208558,1,2016,806,9.894223,2872.725466303528,2386.3307129473314,0.6039613067303973,9.894223,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}",2852.5,1892.0,557.5,815.5,802.5,2744.5,0.18386714,0.54750496,806.0,0.0
0000000000000000018c_0,,MangYang,,0,0,1,13.884227145396522,108.33076101823546,1,2010,808,6.6280494,3107.853968270547,2656.1605346543565,0.1811764931129312,6.6280494,train,95,"{""type"":""MultiPoint"",""coordinates"":[]}",1957.0,913.0,338.5,590.0,382.5,3375.5,0.5742101,0.7964343,808.0,0.0
000000000000000002b4_0,,MangYang,,0,0,1,13.85619723617456,108.29761206100414,1,2018,808,12.165877,2857.340894066554,2383.316735011041,0.0316490137720918,12.165877,train,99,"{""type"":""MultiPoint"",""coordinates"":[]}",2697.0,1603.0,470.0,711.0,760.0,2814.0,0.27416798,0.5747062,808.0,0.0
000000000000000002c3_0,,MangYang,,0,1,0,14.152910279371904,108.30785461612392,0,2020,808,11.820609,3215.896593697369,2610.327498643172,0.2147256615952213,11.820609,train,28,"{""type"":""MultiPoint"",""coordinates"":[]}",2270.5,1184.5,424.0,686.0,570.0,3165.0,0.4553397,0.6947791,808.0,0.0
0000000000000000007c_0,,MangYang,,0,0,1,14.170158082246632,108.31782516607944,0,2008,809,22.891031,3215.896593697369,2610.327498643172,0.7774204534950993,22.891031,train,13,"{""type"":""MultiPoint"",""coordinates"":[]}",2635.0,1609.0,623.0,832.0,868.0,2369.0,0.19105078,0.46370095,809.0,0.0
00000000000000000165_0,,MangYang,,0,0,1,13.88260849171412,108.33426141256244,1,2012,809,23.605745,3107.853968270547,2656.1605346543565,0.5086658203960744,23.605745,train,89,"{""type"":""MultiPoint"",""coordinates"":[]}",1964.0,837.0,328.0,530.0,313.0,3409.0,0.60574657,0.83181083,809.0,0.0
000000000000000000cc_0,,MangYang,,0,0,1,14.056165622916344,108.39031677190528,1,2014,811,9.681911,2899.866533741355,2435.8231804678194,0.420402803652677,9.681911,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}",1414.5,642.5,320.0,485.0,330.0,3177.5,0.66361254,0.8118318,811.0,0.0
000000000000000002e4_0,,MangYang,,0,0,1,13.88476669662399,108.3498950208558,1,2001,812,23.98389,3107.853968270547,2656.1605346543565,0.3533561446503023,23.98389,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}",2748.5,1520.0,529.0,780.5,707.5,3235.0,0.36067298,0.6410907,812.0,0.0
000000000000000000d5_0,,MangYang,,0,0,1,14.177974886393324,108.3124341129058,1,2012,813,7.439253,3215.896593697369,2610.327498643172,0.1012353067066128,7.439253,train,95,"{""type"":""MultiPoint"",""coordinates"":[]}",2319.0,1225.0,433.0,740.0,563.0,3344.0,0.46377763,0.7117993,813.0,0.0
000000000000000000d9_0,,MangYang,,0,1,0,14.173395389611434,108.3202509170525,1,2022,814,3.413104,3215.896593697369,2610.327498643172,0.7717249431072807,3.413104,train,89,"{""type"":""MultiPoint"",""coordinates"":[]}",2611.0,1371.0,522.0,767.0,555.0,3083.0,0.3843736,0.6948873,814.0,0.0
00000000000000000288_0,,MangYang,,0,0,1,14.134587833143296,108.3447715137454,1,2012,811,8.599943,2872.725466303528,2386.3307129473314,0.3373436266669067,8.087653,train,85,"{""type"":""MultiPoint"",""coordinates"":[]}",2166.5,1177.0,527.0,724.0,677.5,2955.5,0.43036902,0.62703,814.0,0.0
